generated_token_index,token_id,token_text,prediction_position,cosine_similarity
0,1271,To,67,-0.015341371297836304
1,4320, answer,68,0.02980572171509266
2,420, this,69,0.005133591592311859
3,3488, question,70,-0.004459363408386707
4,11,",",71,-0.010106094181537628
5,358, I,72,-0.0009093849221244454
6,3358,'ll,73,0.0033149931114166975
7,1464, break,74,0.011309770867228508
8,433, it,75,-0.004912196658551693
9,1523, down,76,0.009718180634081364
10,3094, step,77,0.0020300624892115593
11,555, by,78,0.00785917043685913
12,3094, step,79,0.005676835309714079
13,1473,":

",80,0.0027852621860802174
14,16,1,81,-0.004462031647562981
15,13,.,82,-0.011041752994060516
16,3146, **,83,0.04694362357258797
17,29401,Ident,84,0.06270675361156464
18,1463,ify,85,0.007922658696770668
19,279, the,86,0.06118221580982208
20,10687, locations,87,0.047675326466560364
21,96618,**:,88,0.01343819685280323
22,720," 
",89,0.0005701278569176793
23,256,  ,90,-0.004816902801394463
24,482, -,91,0.00542479520663619
25,423, D,92,0.02211409993469715
26,28643,UCK,93,0.02714502066373825
27,356, C,94,0.021351290866732597
28,6731,REE,95,0.0025530527345836163
29,42,K,96,0.03875849023461342
30,374, is,97,0.019419962540268898
31,304, in,98,0.03261978179216385
32,28162, Queens,99,0.04874446988105774
33,627,".
",100,0.0316874235868454
34,256,  ,101,0.009493171237409115
35,482, -,102,0.27747488021850586
36,2794, OR,103,0.03596287965774536
37,2198,CH,104,0.02893611043691635
38,7527,ARD,105,0.010498634539544582
39,7354, BE,106,0.02651100605726242
40,12137,ACH,107,0.14572393894195557
41,75859, NORTH,108,0.05095669627189636
42,386, M,109,0.051637351512908936
43,20982,ENS,110,0.040347568690776825
44,7837, COM,111,0.0006949012167751789
45,37,F,112,-0.006308990530669689
46,2938,ORT,113,0.021479766815900803
47,4015, ST,114,0.008427908644080162
48,3579,ATION,115,0.0001636010129004717
49,374, is,116,0.016968782991170883
50,304, in,117,0.04258003830909729
51,279, the,118,0.05615780130028725
52,66236, Bronx,119,0.057801708579063416
53,382,".

",120,0.022135578095912933
54,17,2,121,0.006802255287766457
55,13,.,122,-0.006766702048480511
56,3146, **,123,0.11541938781738281
57,16648,Under,124,0.0933145135641098
58,2752,stand,125,0.02986658364534378
59,279, the,126,0.1310175359249115
60,54242, geography,127,0.11328376829624176
61,334,**,128,0.04433346539735794
62,512,":
",129,0.02068343572318554
63,256,  ,130,0.017112644389271736
64,482, -,131,0.061023131012916565
65,28162, Queens,132,0.10585740208625793
66,323, and,133,0.11254124343395233
67,279, the,134,0.049699414521455765
68,66236, Bronx,135,0.05411580204963684
69,527, are,136,0.06213183328509331
70,2225, both,137,0.05955616384744644
71,66841, borough,138,0.05616014450788498
72,82,s,139,0.05774557963013649
73,315, of,140,0.060760900378227234
74,1561, New,141,0.027832677587866783
75,4356, York,142,0.252405047416687
76,4409, City,143,0.01130656711757183
77,627,".
",144,0.07722674310207367
78,256,  ,145,0.015519341453909874
79,482, -,146,0.14669093489646912
80,44493, Generally,147,0.13555294275283813
