generated_token_index,token_id,token_text,prediction_position,cosine_similarity
0,1271,To,67,0.025392238050699234
1,8417, determine,68,0.04557356983423233
2,422, if,69,0.06476274877786636
3,3680, RE,70,0.0660235583782196
4,11052,FORM,71,0.06882522255182266
5,1507,ED,72,0.026927754282951355
6,6969, CH,73,0.05538446083664894
7,1539,UR,74,0.0659993439912796
8,2198,CH,75,0.04323141276836395
9,31648, SI,76,0.041324928402900696
10,11,",",77,0.044402480125427246
11,96406, Staten,78,0.08810605108737946
12,10951, Island,79,0.02071121707558632
13,374, is,80,0.06892992556095123
14,7559, located,81,0.07603751122951508
15,10007, south,82,0.31246891617774963
16,315, of,83,0.0996672585606575
17,18505, MARK,84,0.08655940741300583
18,74593,HAM,85,0.08442773669958115
19,480, G,86,0.07964519411325455
20,7527,ARD,87,0.057256150990724564
21,20982,ENS,88,0.08276746422052383
22,48797, BUILD,89,0.0683533325791359
23,1753,ING,90,0.0462334118783474
24,220, ,91,0.1081700325012207
25,605,10,92,0.07806722819805145
26,11,",",93,0.059279389679431915
27,96406, Staten,94,0.05470798909664154
28,10951, Island,95,0.05533939599990845
29,11,",",96,0.05961260199546814
30,1095, let,97,0.037245266139507294
31,596,'s,98,0.03037378378212452
32,1464, break,99,0.0570104606449604
33,433, it,100,0.02985399216413498
34,1523, down,101,0.028650853782892227
35,1473,":

",102,0.017368074506521225
36,16,1,103,0.0378473624587059
37,13,.,104,0.018474705517292023
38,3146, **,105,0.0832095816731453
39,29401,Ident,106,0.0824727863073349
40,1463,ify,107,0.08865780383348465
41,42569, Locations,108,0.10850708931684494
42,96618,**:,109,0.37759289145469666
43,5629, First,110,0.057084254920482635
44,11,",",111,0.02484850212931633
45,584, we,112,0.05584406480193138
46,1205, need,113,0.04415581002831459
47,311, to,114,0.06384605169296265
48,10765, identify,115,0.09148925542831421
49,279, the,116,0.12834422290325165
50,10687, locations,117,0.09621524810791016
51,315, of,118,0.40279799699783325
52,2225, both,119,0.1502070426940918
53,3680, RE,120,0.08409429341554642
54,11052,FORM,121,0.056302160024642944
55,1507,ED,122,0.008585665374994278
56,6969, CH,123,0.05498906597495079
57,1539,UR,124,0.07276813685894012
58,2198,CH,125,-0.019259590655565262
59,31648, SI,126,0.05326605588197708
60,323, and,127,0.06168251857161522
61,18505, MARK,128,0.10076108574867249
62,74593,HAM,129,0.08490630984306335
63,480, G,130,0.07230404764413834
64,7527,ARD,131,0.06367023289203644
65,20982,ENS,132,0.06913831830024719
66,48797, BUILD,133,0.05499352514743805
67,1753,ING,134,0.04846617579460144
68,220, ,135,0.09764184802770615
69,605,10,136,0.06750796735286713
70,389, on,137,0.08757995069026947
71,96406, Staten,138,0.07790865004062653
72,10951, Island,139,0.04995901510119438
73,13,.,140,0.08805820345878601
74,17586, Without,141,0.07247736304998398
75,4839, exact,142,0.08815526217222214
76,14564, addresses,143,0.11636006087064743
77,11,",",144,0.13674519956111908
78,584, we,145,0.05958252027630806
79,649, can,146,0.038256533443927765
80,956,'t,147,0.04858272895216942
81,10570, proceed,148,0.05719400942325592
82,449, with,149,0.037432074546813965
83,16437, precision,150,0.046330709010362625
84,11,",",151,0.06843888759613037
85,719, but,152,0.05606709420681
86,584, we,153,0.04115551337599754
87,649, can,154,0.023104647174477577
88,2980, consider,155,0.03844589740037918
89,4689, general,156,0.09206635504961014
90,5789, areas,157,0.08324258774518967
91,422, if,158,0.16636541485786438
92,3967, known,159,0.08100394904613495
93,382,".

",160,0.081139475107193
94,17,2,161,0.02714964561164379
95,13,.,162,0.027259461581707
96,3146, **,163,0.05625508725643158
97,35,D,164,0.09273028373718262
98,25296,etermine,165,0.07309802621603012
99,66542, Geographic,166,0.09287267923355103
100,33907, Relationship,167,0.16517840325832367
101,96618,**:,168,0.1521814614534378
102,9843, Once,169,0.06201515346765518
103,279, the,170,0.07677746564149857
104,10687, locations,171,0.11452168971300125
105,527, are,172,0.42491239309310913
106,11054, identified,173,0.18449702858924866
107,11,",",174,0.1444406658411026
108,584, we,175,0.06974166631698608
109,1205, need,176,0.062192853540182114
110,311, to,177,0.046973709017038345
111,8417, determine,178,0.08555194735527039
112,872, their,179,0.07457534968852997
113,46139, geographic,180,0.11510372906923294
114,5133, relationship,181,0.17005358636379242
115,11,",",182,0.13115011155605316
116,11951, specifically,183,0.0745585635304451
117,3508, whether,184,0.07338090240955353
118,832, one,185,0.08173083513975143
119,374, is,186,0.07614467293024063
120,10007, south,187,0.06492659449577332
121,315, of,188,0.07608069479465485
122,279, the,189,0.05829048529267311
123,1023, other,190,0.04618310183286667
124,13,.,191,0.06570743024349213
125,1115, This,192,0.056637659668922424
126,7612, requires,193,0.0531817302107811
127,6677, knowledge,194,0.08145420253276825
128,315, of,195,0.07897906750440598
129,96406, Staten,196,0.060922980308532715
130,10951, Island,197,0.07151181250810623
131,596,'s,198,0.0775800347328186
132,54242, geography,199,0.06746716052293777
133,477, or,200,0.13548098504543304
134,2680, access,201,0.07121502608060837
135,311, to,202,0.05876358598470688
136,264, a,203,0.06721799820661545
137,2472, map,204,0.049255043268203735
138,382,".

",205,0.08307865262031555
139,18,3,206,0.026586193591356277
140,13,.,207,0.014727922156453133
141,3146, **,208,0.055259205400943756
142,29597,Apply,209,0.078899085521698
143,66542, Geographic,210,0.05537514016032219
144,33025, Knowledge,211,0.1571854054927826
145,96618,**:,212,0.06894824653863907
146,96406, Staten,213,0.04981163889169693
147,10951, Island,214,0.06743703782558441
148,11,",",215,0.050936486572027206
149,1694, being,216,0.027582790702581406
150,961, part,217,0.028065422549843788
151,315, of,218,0.07509049028158188
152,1561, New,219,0.05211628973484039
153,4356, York,220,0.037606626749038696
154,4409, City,221,0.06336475908756256
155,11,",",222,0.07222473621368408
156,706, has,223,0.05826001241803169
157,264, a,224,0.05029258877038956
158,1664, well,225,0.04711688682436943
159,1773,-d,226,0.0605880543589592
160,37784,ocumented,227,0.0559261254966259
161,2472, map,228,0.07052068412303925
162,13,.,229,0.07389630377292633
163,1442, If,230,0.05906545743346214
164,584, we,231,0.0614280141890049
165,1440, know,232,0.04704563319683075
166,279, the,233,0.07086241990327835
167,45968, approximate,234,0.08311688899993896
168,5789, areas,235,0.10115233063697815
169,1405, where,236,0.1630847305059433
170,1521, these,237,0.09983363747596741
171,10687, locations,238,0.09108772873878479
172,527, are,239,0.37324151396751404
173,11,",",240,0.15673448145389557
174,584, we,241,0.0771586000919342
175,649, can,242,0.04358810931444168
176,1005, use,243,0.070753313601017
177,420, this,244,0.055938951671123505
178,6677, knowledge,245,0.06960747390985489
179,311, to,246,0.03390117734670639
180,8417, determine,247,0.07899492979049683
181,872, their,248,0.06978011131286621
182,8844, relative,249,0.09840273857116699
183,10093, positions,250,0.10629958659410477
184,382,".

",251,0.20567773282527924
185,19,4,252,0.024191370233893394
186,13,.,253,0.0367635078728199
187,3146, **,254,0.05557765066623688
188,44534,Conclusion,255,0.07387956976890564
189,20817, Based,256,0.11460880190134048
190,389, on,257,0.05921470373868942
191,16528, Available,258,0.08588417619466782
192,2956, Data,259,0.11514947563409805
193,96618,**:,260,0.08228129148483276
194,17586, Without,261,0.049268364906311035
195,3230, specific,262,0.08613365888595581
196,14564, addresses,263,0.12428215146064758
197,477, or,264,0.12742742896080017
198,264, a,265,0.09450183063745499
199,11944, detailed,266,0.06381656974554062
200,2472, map,267,0.06925393640995026
201,304, in,268,0.06956346333026886
202,4156, front,269,0.03238316997885704
203,315, of,270,0.031910281628370285
204,603, us,271,0.06850583106279373
205,11,",",272,0.04885207861661911
206,584, we,273,0.042195651680231094
207,2011, must,274,0.032279692590236664
208,17631, rely,275,0.04262685030698776
209,389, on,276,0.05511408671736717
210,4689, general,277,0.07329300791025162
211,6677, knowledge,278,0.07215896248817444
212,477, or,279,0.06392349302768707
213,8767, previously,280,0.047416720539331436
214,3967, known,281,0.057386938482522964
215,2038, information,282,0.10897625237703323
216,922, about,283,0.11180465668439865
217,1521, these,284,0.08822841197252274
218,10687, locations,285,0.08990823477506638
219,13,.,286,0.34544599056243896
220,1442, If,287,0.05783829092979431
221,3680, RE,288,0.045976050198078156
222,11052,FORM,289,0.07067731022834778
223,1507,ED,290,0.03696562722325325
224,6969, CH,291,0.049691952764987946
225,1539,UR,292,-0.008135718293488026
226,2198,CH,293,-0.008061046712100506
227,31648, SI,294,0.04967466741800308
228,374, is,295,0.06519003212451935
229,3967, known,296,0.0795464813709259
230,311, to,297,0.061068661510944366
231,387, be,298,0.08580827713012695
232,304, in,299,0.07872889190912247
233,264, a,300,0.053253721445798874
234,18561, southern,301,0.07996612042188644
235,961, part,302,0.0868014246225357
236,315, of,303,0.0999847948551178
237,96406, Staten,304,0.07350562512874603
238,10951, Island,305,0.07917217910289764
239,323, and,306,0.07709072530269623
240,18505, MARK,307,0.08038319647312164
241,74593,HAM,308,0.0804944783449173
242,480, G,309,0.06382542103528976
243,7527,ARD,310,0.024868067353963852
244,20982,ENS,311,0.040617942810058594
245,48797, BUILD,312,0.040337737649679184
246,1753,ING,313,0.046159908175468445
247,220, ,314,0.07294623553752899
248,605,10,315,0.05685786157846451
249,374, is,316,0.050143130123615265
250,304, in,317,0.0712093710899353
251,264, a,318,0.06776595115661621
252,18671, northern,319,0.06882341206073761
253,961, part,320,0.09662041813135147
254,11,",",321,0.07005809247493744
255,1243, then,322,0.042549628764390945
256,433, it,323,0.03690812736749649
257,1053, would,324,0.04770570620894432
258,387, be,325,0.042914144694805145
259,13579, reasonable,326,0.03491721674799919
260,311, to,327,0.03946705535054207
261,32194, conclude,328,0.05256376788020134
262,430, that,329,0.050659600645303726
263,3680, RE,330,0.07371675223112106
264,11052,FORM,331,0.0491955541074276
265,1507,ED,332,0.04833609610795975
266,6969, CH,333,0.04848620668053627
267,1539,UR,334,0.020589375868439674
268,2198,CH,335,0.043100181967020035
269,31648, SI,336,0.03694276139140129
270,374, is,337,0.059201039373874664
271,10007, south,338,0.06110747903585434
272,315, of,339,0.07327819615602493
273,18505, MARK,340,0.08727158606052399
274,74593,HAM,341,0.06481210887432098
275,480, G,342,0.05413798987865448
276,7527,ARD,343,-0.011709760874509811
277,20982,ENS,344,0.06912495940923691
278,48797, BUILD,345,0.043466124683618546
279,1753,ING,346,0.020489219576120377
280,220, ,347,0.08428745716810226
281,605,10,348,0.06444934010505676
282,382,".

",349,0.04266081750392914
283,22818,Given,350,0.03294298052787781
284,279, the,351,0.05343478173017502
285,6996, lack,352,0.05063056945800781
286,315, of,353,0.07239790260791779
287,3230, specific,354,0.09294281899929047
288,2038, information,355,0.11072658747434616
289,304, in,356,0.09521915018558502
290,279, the,357,0.02865193411707878
291,3488, question,358,0.028297293931245804
292,11,",",359,0.07178843021392822
293,1095, let,360,0.03540467098355293
294,596,'s,361,0.02750302292406559
295,9855, assume,362,0.05176163837313652
296,264, a,363,0.05221578851342201
297,59159, hypothetical,364,0.044182926416397095
298,15398, scenario,365,0.05220768600702286
299,1405, where,366,0.08521391451358795
300,420, this,367,0.08529709279537201
301,2038, information,368,0.05550985783338547
302,374, is,369,0.0926821231842041
303,3967, known,370,0.051168907433748245
304,477, or,371,0.05386878550052643
305,649, can,372,0.038337577134370804
306,387, be,373,0.04436344653367996
307,7111, looked,374,0.03997967764735222
308,709, up,375,0.09191049635410309
309,13,.,376,0.05467308685183525
310,763, In,377,0.04313283413648605
311,264, a,378,0.02834920398890972
312,1972, real,379,0.024927014485001564
313,31184,-world,380,0.02808442711830139
314,15398, scenario,381,0.02138388156890869
315,11,",",382,0.07075786590576172
