generated_token_index,token_id,token_text,prediction_position,cosine_similarity
0,1271,To,63,0.02839694917201996
1,11886, solve,64,0.04803726077079773
2,420, this,65,0.03932371363043785
3,11,",",66,0.05932645872235298
4,358, I,67,0.04073627293109894
5,3358,'ll,68,0.0409214049577713
6,1205, need,69,0.030534623190760612
7,311, to,70,0.04092833399772644
8,2980, consider,71,0.04469151049852371
9,279, the,72,0.09592072665691376
10,54001, geographical,73,0.08452659845352173
11,10687, locations,74,0.17164047062397003
12,323, and,75,0.37815600633621216
13,872, their,76,0.10530219972133636
14,8844, relative,77,0.14977315068244934
15,10093, positions,78,0.12879657745361328
16,13,.,79,0.20352372527122498
17,4815," 

",80,0.04050327092409134
18,16,1,81,0.023014651611447334
19,13,.,82,0.009934182278811932
20,3146, **,83,0.0739157646894455
21,29401,Ident,84,0.07418042421340942
22,1463,ify,85,0.08448933064937592
23,42569, Locations,86,0.11019354313611984
24,96618,**:,87,0.3457411527633667
25,5629, First,88,0.04621124267578125
26,11,",",89,0.01892888732254505
27,10765, identify,90,0.04302673414349556
28,279, the,91,0.11559588462114334
29,10687, locations,92,0.07998234778642654
30,304, in,93,0.32159632444381714
31,3488, question,94,0.06832724809646606
32,13,.,95,0.08661390841007233
33,1226, We,96,0.05828795209527016
34,617, have,97,0.06310151517391205
35,622, J,98,0.07459929585456848
36,12228,HS,99,0.08040725439786911
37,220, ,100,0.03810504451394081
38,4513,123,101,0.01411264669150114
39,622, J,102,0.027293873950839043
40,15981,AMES,103,0.06856369972229004
41,386, M,104,0.056850187480449677
42,735, K,105,0.06610898673534393
43,16688,IER,106,0.07015972584486008
44,1111,AN,107,0.03631408512592316
45,323, and,108,0.049324698746204376
46,75221, TIFF,109,0.09075560420751572
47,17742,ANY,110,0.066842220723629
48,43088, PLAY,111,0.07739708572626114
49,32787,GROUND,112,0.0787755474448204
50,11,",",113,0.05638621002435684
51,2225, both,114,0.03853502497076988
52,304, in,115,0.07347548007965088
53,279, the,116,0.08291097730398178
54,66236, Bronx,117,0.07611499726772308
55,382,".

",118,0.0484451986849308
56,17,2,119,0.03931811824440956
57,13,.,120,0.02237595245242119
58,3146, **,121,0.06674613058567047
59,9688,Ge,122,0.09525124728679657
60,32277,ographical,123,0.11322309076786041
61,12661, Position,124,0.15001675486564636
62,287,ing,125,0.2529502511024475
63,96618,**:,126,0.15743964910507202
64,9479, Next,127,0.05621149390935898
65,11,",",128,0.03276965394616127
66,3619, understand,129,0.07462029159069061
67,279, the,130,0.07065653055906296
68,54001, geographical,131,0.08435004204511642
69,6932, layout,132,0.1460721790790558
