generated_token_index,token_id,token_text,prediction_position,cosine_similarity
0,16,1,74,-0.018057161942124367
1,13,.,75,-0.016374915838241577
2,3146, **,76,0.01959245651960373
3,29401,Ident,77,0.02138550765812397
4,1463,ify,78,-0.0024896254763007164
5,279, the,79,0.03727898746728897
6,10687, locations,80,0.050025857985019684
7,96618,**:,81,0.00805971771478653
8,5629, First,82,-0.00936370063573122
9,11,",",83,-0.03436435014009476
10,584, we,84,-0.004761874675750732
11,1205, need,85,0.0027424097061157227
12,311, to,86,-0.008770027197897434
13,10765, identify,87,0.019078241661190987
14,279, the,88,0.027309034019708633
15,10687, locations,89,0.03858819231390953
16,304, in,90,-0.004345611669123173
17,3488, question,91,0.013702619820833206
18,13,.,92,0.008301260881125927
19,57184, UNITY,93,-0.013779264874756336
20,10528, PL,94,0.018489127978682518
21,24476,AZ,95,0.0016967733390629292
22,32,A,96,0.009711960330605507
23,220, ,97,0.01849132776260376
24,1114,17,98,0.01941375806927681
25,11,",",99,0.023261412978172302
26,1187,24,100,0.03120805323123932
27,11,",",101,0.02622304856777191
28,914,25,102,0.015613783150911331
29,32,A,103,0.03714897856116295
30,48797, BUILD,104,0.002090736757963896
31,1753,ING,105,-0.004631873220205307
32,220, ,106,0.02616211213171482
33,17,2,107,0.027804147452116013
34,323, and,108,0.012885142117738724
35,5091, TR,109,0.01773914135992527
36,691,IN,110,0.02559058368206024
37,3414,ITY,111,-0.018337959423661232
38,356, C,112,0.015475885011255741
39,7614,ME,113,0.0036762934178113937
40,33497, METHOD,114,0.00972150731831789
41,3931,IST,115,-0.0015992061235010624
42,6969, CH,116,-0.007950673811137676
43,1539,UR,117,0.01635698974132538
44,2198,CH,118,-0.02253117226064205
45,527, are,119,0.004629428498446941
46,2225, both,120,0.00940241664648056
47,7559, located,121,0.021297309547662735
48,304, in,122,0.033585526049137115
49,26832, Brooklyn,123,0.024487102404236794
50,11,",",124,0.012854653410613537
51,1561, New,125,0.010663328692317009
52,4356, York,126,0.23067225515842438
53,627,".
",127,0.013518279418349266
54,17,2,128,-0.009489383548498154
55,13,.,129,-0.02213285118341446
56,3146, **,130,0.06028025597333908
57,35,D,131,0.04125180095434189
58,25296,etermine,132,0.04119494557380676
59,872, their,133,0.0900270938873291
60,4839, exact,134,0.07597900182008743
61,10687, locations,135,0.0503573939204216
62,96618,**:,136,0.014957948587834835
63,2057, To,137,0.010028332471847534
64,9616, compare,138,0.034071046859025955
65,872, their,139,0.07857708632946014
66,10093, positions,140,0.1550368070602417
67,11,",",141,0.13905780017375946
68,584, we,142,0.029327794909477234
69,1205, need,143,0.011549186892807484
70,872, their,144,0.036612369120121
71,4839, exact,145,0.07160501182079315
72,14564, addresses,146,0.041558217257261276
73,477, or,147,0.01764804683625698
74,14259, coordinates,148,0.05767010897397995
75,13,.,149,0.03254511207342148
76,4452, However,150,0.004672268405556679
77,11,",",151,0.0051085613667964935
78,2085, without,152,-0.0013529490679502487
79,3230, specific,153,0.012917034327983856
80,14564, addresses,154,0.04028814285993576
81,477, or,155,0.0006766354199498892
82,14259, coordinates,156,0.0454866923391819
83,3984, provided,157,-0.00021248945267871022
84,304, in,158,-0.005176004953682423
85,279, the,159,-0.007763667963445187
86,3488, question,160,-0.006383582018315792
87,11,",",161,-0.015843898057937622
88,584, we,162,-0.0059037660248577595
89,2011, must,163,0.0033785225823521614
90,17631, rely,164,0.0013645337894558907
91,389, on,165,-0.00733523815870285
92,4689, general,166,0.011752048507332802
93,6677, knowledge,167,0.03307441994547844
94,477, or,168,-0.0026361243799328804
95,3495, research,169,0.007470767945051193
96,311, to,170,-0.008114359341561794
97,1505, find,171,0.028282856568694115
98,1521, these,172,0.030232388526201248
99,3649, details,173,0.004836659878492355
100,627,".
",174,-0.011913974769413471
101,18,3,175,-0.0013711778447031975
102,13,.,176,-0.020376503467559814
103,3146, **,177,0.09820692241191864
104,28474,Compare,178,0.05229593440890312
105,872, their,179,0.1024625152349472
106,10687, locations,180,0.1358441561460495
107,96618,**:,181,0.07996676862239838
108,9843, Once,182,0.02524387277662754
109,584, we,183,0.01754583790898323
110,617, have,184,-0.006164254620671272
111,279, the,185,0.019104544073343277
112,14564, addresses,186,0.03686890751123428
113,477, or,187,0.002820077817887068
114,14259, coordinates,188,0.04102470725774765
115,11,",",189,-0.0017128799809142947
116,584, we,190,0.015105735510587692
117,649, can,191,0.016281630843877792
118,1005, use,192,0.0226430743932724
119,264, a,193,0.03953736647963524
120,2472, map,194,0.02812662348151207
121,477, or,195,-0.004070756025612354
122,264, a,196,0.026494238525629044
123,46139, geographic,197,0.030667893588542938
124,2038, information,198,0.02362803928554058
125,1887, system,199,0.005840129218995571
126,320, (,200,0.008307653479278088
127,56389,GIS,201,-0.002120398450642824
128,8,),202,0.006516238674521446
129,311, to,203,-0.0029421437066048384
130,8417, determine,204,0.02896828204393387
131,872, their,205,0.09415210038423538
132,8844, relative,206,0.11582433432340622
133,10093, positions,207,0.1462244838476181
134,11,",",208,0.0925065129995346
135,11951, specifically,209,0.07720568031072617
136,3508, whether,210,0.09902282059192657
137,57184, UNITY,211,0.04057987034320831
138,10528, PL,212,0.01274263858795166
139,24476,AZ,213,0.0009805933805182576
140,32,A,214,0.03060893714427948
141,220, ,215,0.05782552435994148
142,1114,17,216,0.19783660769462585
143,11,",",217,0.021256467327475548
144,1187,24,218,-0.0021169381216168404
145,11,",",219,0.010416259989142418
146,914,25,220,0.25431835651397705
147,32,A,221,5.747191607952118e-06
148,48797, BUILD,222,0.003668711520731449
149,1753,ING,223,-0.00354581605643034
150,220, ,224,0.012635799124836922
151,17,2,225,-0.012031162157654762
152,374, is,226,0.12021131813526154
153,10007, south,227,0.2629396915435791
154,315, of,228,0.12777374684810638
155,5091, TR,229,0.018619392067193985
156,691,IN,230,0.013087555766105652
157,3414,ITY,231,-0.013451546430587769
158,356, C,232,0.012938044965267181
159,7614,ME,233,-0.0077382642775774
160,33497, METHOD,234,0.004018513951450586
161,3931,IST,235,0.015971073880791664
162,6969, CH,236,-0.014902962371706963
163,1539,UR,237,0.013651560992002487
164,2198,CH,238,-0.012031348422169685
165,382,".

",239,0.005932819098234177
166,27131,Without,240,-0.006731005385518074
167,2680, access,241,0.008643229492008686
168,311, to,242,-0.014519872143864632
169,1972, real,243,0.013196717947721481
170,7394,-time,244,0.008098838850855827
171,828, data,245,0.005550113040953875
172,477, or,246,-0.004814343526959419
173,3230, specific,247,5.462882108986378e-05
174,14564, addresses,248,0.039609745144844055
175,11,",",249,-0.00022761826403439045
176,358, I,250,-0.007604050450026989
177,649, can,251,-0.01026294194161892
178,3493, provide,252,-0.001612203661352396
179,264, a,253,-0.008974951691925526
180,59159, hypothetical,254,-0.004368186462670565
181,5603, approach,255,0.004420196637511253
182,512,":
",256,-0.007993371225893497
183,12,-,257,-0.008217548951506615
184,3146, **,258,0.01849615015089512
185,28528,Research,259,0.03781978785991669
186,92530, Addresses,260,0.0037325844168663025
187,96618,**:,261,-0.0003078931476920843
188,9372, Look,262,0.014067515730857849
189,709, up,263,0.006257559638470411
190,279, the,264,0.023472458124160767
191,14564, addresses,265,0.026715893298387527
192,369, for,266,0.0009551988914608955
193,2225, both,267,0.008872665464878082
194,10687, locations,268,0.007469574920833111
195,13,.,269,0.0020430278964340687
196,1789, For,270,0.0038352059200406075
197,279, the,271,0.009401869028806686
198,7580, purpose,272,0.001362627954222262
199,315, of,273,-0.015788609161973
200,420, this,274,-0.007739270571619272
201,10368, exercise,275,0.0006010551005601883
202,11,",",276,-0.019947728142142296
203,1095, let,277,0.0006574955768883228
204,596,'s,278,0.011849324218928814
205,9855, assume,279,0.012415649369359016
206,57184, UNITY,280,-0.0029236781410872936
207,10528, PL,281,0.011227484792470932
208,24476,AZ,282,0.04896104335784912
209,32,A,283,0.009030740708112717
210,220, ,284,0.01404774934053421
211,1114,17,285,0.03360767289996147
212,11,",",286,0.018908986821770668
213,1187,24,287,0.038319844752550125
214,11,",",288,0.013112609274685383
215,914,25,289,-0.0193786658346653
216,32,A,290,0.009508085437119007
217,48797, BUILD,291,-0.0031956303864717484
218,1753,ING,292,0.01906556449830532
219,220, ,293,0.012319937348365784
220,17,2,294,0.00041707701166160405
221,374, is,295,0.020020348951220512
222,7559, located,296,0.08120749890804291
223,520, at,297,0.10489103198051453
224,264, a,298,0.05187142640352249
225,44682, fictional,299,0.1232069581747055
226,2686, address,300,0.10508563369512558
227,320, (,301,0.07764734327793121
228,11536,since,302,0.037216391414403915
229,5150, actual,303,0.015048294328153133
230,14564, addresses,304,0.003108005039393902
231,527, are,305,-0.0019799871370196342
232,539, not,306,-0.00678569870069623
233,3984, provided,307,-0.0025954970624297857
234,705,"),",308,-0.015297077596187592
235,323, and,309,0.04909152165055275
236,30293, similarly,310,-0.0015720935771241784
237,11,",",311,-0.0020258540753275156
238,5091, TR,312,0.0010544031392782927
239,691,IN,313,0.020207514986395836
240,3414,ITY,314,0.04891188442707062
241,356, C,315,0.011170508340001106
242,7614,ME,316,0.00027008738834410906
243,33497, METHOD,317,-0.0035179059486836195
244,3931,IST,318,0.015920128673315048
245,6969, CH,319,0.0013781816232949495
246,1539,UR,320,-0.02032293565571308
247,2198,CH,321,-0.0005746802780777216
248,596,'s,322,0.006774677895009518
249,2686, address,323,0.028965506702661514
250,627,".
",324,-0.0015120359603315592
