generated_token_index,token_id,token_text,prediction_position,cosine_similarity
0,8468,Step,75,0.02907833270728588
1,220, ,76,0.031127339228987694
2,16,1,77,0.07082066684961319
3,25,:,78,0.040376927703619
4,31001, Determine,79,0.061871644109487534
5,279, the,80,0.09992457926273346
6,3813, location,81,0.07212600111961365
7,315, of,82,0.4764103591442108
8,32740, POL,83,0.13140958547592163
9,5604,ICE,84,0.06475710868835449
10,88189, ATH,85,0.06483367830514908
11,21419,LET,86,0.025123244151473045
12,1341,IC,87,0.04282519221305847
13,11396, LE,88,0.049809422343969345
14,1929,AG,89,0.024200260639190674
15,2279,UE,90,0.03861753270030022
16,468, W,91,0.05348082631826401
17,56,Y,92,0.05602237582206726
18,9944,NN,93,0.024195175617933273
19,67092, CENTER,94,0.054366547614336014
20,11,",",95,0.09382888674736023
21,26832, Brooklyn,96,0.09469957649707794
22,13,.,97,0.08810009062290192
23,720," 
",98,0.08335231244564056
24,8468,Step,99,0.052238740026950836
25,220, ,100,0.03950706496834755
26,17,2,101,0.06519971787929535
27,25,:,102,0.03755674511194229
28,31001, Determine,103,0.0732070729136467
29,279, the,104,0.10991571843624115
30,3813, location,105,0.07667296379804611
31,315, of,106,0.39612483978271484
32,98738, SIX,107,0.09757055342197418
33,2505,TE,108,0.04577666148543358
34,965,EN,109,0.06408189982175827
35,16466, SY,110,0.05573708936572075
36,49413,CAM,111,0.030617795884609222
37,6005,ORE,112,0.03989783301949501
38,50,S,113,0.049578528851270676
39,43088, PLAY,114,0.061585474759340286
40,32787,GROUND,115,0.029770836234092712
41,7837, COM,116,0.06789420545101166
42,37,F,117,0.06321575492620468
43,2938,ORT,118,0.06229228526353836
44,4015, ST,119,0.051341939717531204
45,3579,ATION,120,0.06528092920780182
46,11,",",121,0.13623663783073425
47,26832, Brooklyn,122,0.04190514609217644
48,627,".
",123,0.07499858736991882
49,8468,Step,124,0.04528437927365303
50,220, ,125,0.007313017267733812
51,18,3,126,0.06863119453191757
52,25,:,127,0.03587466850876808
53,24702, Compare,128,0.07123921811580658
54,279, the,129,0.10134174674749374
55,10687, locations,130,0.06506582349538803
56,311, to,131,0.33088287711143494
57,8417, determine,132,0.07300450652837753
58,422, if,133,0.08127923309803009
59,32740, POL,134,0.062239713966846466
60,5604,ICE,135,0.06304392963647842
61,88189, ATH,136,0.03534147888422012
62,21419,LET,137,0.015587985515594482
63,1341,IC,138,0.061580270528793335
64,11396, LE,139,0.026068247854709625
65,1929,AG,140,0.07764861732721329
66,2279,UE,141,0.13437125086784363
67,468, W,142,0.03684500977396965
68,56,Y,143,0.06643246859312057
69,9944,NN,144,0.014721659943461418
70,67092, CENTER,145,0.03722582757472992
71,374, is,146,0.06482577323913574
72,10007, south,147,0.07336076349020004
73,315, of,148,0.08373667299747467
74,98738, SIX,149,0.08844698220491409
75,2505,TE,150,0.0504668764770031
76,965,EN,151,0.019351504743099213
77,16466, SY,152,0.048312246799468994
78,49413,CAM,153,-0.0060983686707913876
79,6005,ORE,154,0.06359755247831345
80,50,S,155,0.058195434510707855
81,43088, PLAY,156,0.03933589532971382
82,32787,GROUND,157,0.013473217375576496
83,7837, COM,158,0.0644935816526413
84,37,F,159,0.03431226313114166
85,2938,ORT,160,0.07207939773797989
86,4015, ST,161,0.05077590420842171
87,3579,ATION,162,0.0073791444301605225
88,382,".

",163,0.08201084285974503
89,10267,Let,164,0.02608172409236431
90,596,'s,165,0.029987148940563202
91,1212, start,166,0.043802883476018906
92,449, with,167,0.02583308145403862
93,3094, step,168,0.0450965091586113
94,220, ,169,0.04045426845550537
95,16,1,170,0.05923978239297867
96,13,.,171,0.02770261839032173
97,32740, POL,172,0.050335947424173355
98,5604,ICE,173,0.052040595561265945
99,88189, ATH,174,0.02874833345413208
100,21419,LET,175,0.06320023536682129
101,1341,IC,176,0.014750177040696144
102,11396, LE,177,0.015242375433444977
103,1929,AG,178,0.06591474264860153
104,2279,UE,179,0.07807543873786926
105,468, W,180,0.03516802564263344
106,56,Y,181,0.033023860305547714
107,9944,NN,182,0.0206423532217741
108,67092, CENTER,183,0.05020884424448013
109,11,",",184,0.060255266726017
110,26832, Brooklyn,185,0.057797640562057495
111,374, is,186,0.0675979033112526
112,7559, located,187,0.07131048291921616
113,520, at,188,0.28675174713134766
114,220, ,189,0.08545774966478348
115,16780,295,190,0.024465542286634445
116,15,0,191,0.0500369556248188
117,23179, Atlantic,192,0.03203850984573364
118,17569, Avenue,193,0.04543585330247879
119,11,",",194,0.0724700540304184
120,26832, Brooklyn,195,0.03323252871632576
121,13,.,196,0.04853959381580353
122,720," 
",197,0.06563146412372589
123,7184,Now,198,0.035617098212242126
124,11,",",199,0.03392443805932999
125,1095, let,200,0.04424390196800232
126,596,'s,201,0.030674872919917107
127,3351, move,202,0.04888351261615753
128,311, to,203,0.07645503431558609
129,3094, step,204,0.05381881818175316
130,220, ,205,0.01925078220665455
131,17,2,206,0.03341563791036606
132,13,.,207,0.022758375853300095
133,98738, SIX,208,0.04921663925051689
134,2505,TE,209,0.04550913721323013
135,965,EN,210,0.0399659089744091
136,16466, SY,211,0.05038201063871384
137,49413,CAM,212,0.029925404116511345
138,6005,ORE,213,0.01701708883047104
139,50,S,214,0.02550744079053402
140,43088, PLAY,215,0.04597752168774605
141,32787,GROUND,216,0.016520019620656967
142,7837, COM,217,0.06182434782385826
143,37,F,218,0.03312234953045845
144,2938,ORT,219,0.045522067695856094
145,4015, ST,220,0.03919893503189087
146,3579,ATION,221,0.03958839550614357
147,11,",",222,0.10334477573633194
148,26832, Brooklyn,223,0.04929300397634506
149,374, is,224,0.06263633072376251
150,7559, located,225,0.05233858898282051
151,520, at,226,0.2597639858722687
152,220, ,227,0.045540209859609604
153,22926,645,228,0.03735042363405228
154,5124, Sch,229,0.019093995913863182
155,268,en,230,0.025670157745480537
156,440,ect,231,0.0212921891361475
157,7759,ady,232,0.01833728700876236
158,17569, Avenue,233,0.01612492837011814
159,11,",",234,0.059368979185819626
160,26832, Brooklyn,235,0.0390089750289917
161,382,".

",236,0.05978028476238251
162,7184,Now,237,0.03881648927927017
163,430, that,238,0.027357108891010284
164,584, we,239,0.046321455389261246
165,617, have,240,0.05295529589056969
166,279, the,241,0.0633409321308136
167,10687, locations,242,0.07679202407598495
168,11,",",243,0.32076725363731384
169,1095, let,244,0.04870477318763733
170,596,'s,245,0.024178560823202133
171,3351, move,246,0.06368402391672134
172,311, to,247,0.06690306961536407
173,3094, step,248,0.0458802804350853
174,220, ,249,0.03150025010108948
175,18,3,250,0.056318093091249466
176,13,.,251,0.023942753672599792
177,1226, We,252,0.038327768445014954
178,1205, need,253,0.03720005229115486
179,311, to,254,0.055311672389507294
180,9616, compare,255,0.05486118048429489
181,279, the,256,0.09128624945878983
182,10687, locations,257,0.06858397275209427
183,13,.,258,0.3298611044883728
184,8876, Since,259,0.03827879577875137
185,584, we,260,0.058324094861745834
186,527, are,261,0.047087620943784714
187,27393, comparing,262,0.04560602083802223
188,10687, locations,263,0.07446082681417465
189,304, in,264,0.33373942971229553
190,26832, Brooklyn,265,0.080869160592556
191,11,",",266,0.08139420300722122
192,584, we,267,0.04052874445915222
193,649, can,268,0.036743324249982834
194,1005, use,269,0.04768199101090431
195,279, the,270,0.0516715943813324
196,4689, general,271,0.031799234449863434
197,5950, grid,272,0.0604468435049057
198,1887, system,273,0.06074097752571106
199,315, of,274,0.039048902690410614
200,26832, Brooklyn,275,0.023532472550868988
201,311, to,276,0.04323920980095863
202,8417, determine,277,0.05621272698044777
203,18445, directions,278,0.06781208515167236
204,13,.,279,0.14900600910186768
205,23179, Atlantic,280,0.03755643218755722
206,17569, Avenue,281,0.05952708423137665
207,8965, generally,282,0.038171686232089996
208,8640, runs,283,0.02831420674920082
209,11226, east,284,0.028006214648485184
210,38702,-west,285,0.03184235468506813
211,11,",",286,0.03142055496573448
212,323, and,287,0.03278648480772972
213,5124, Sch,288,0.022491855546832085
214,268,en,289,0.043427467346191406
215,440,ect,290,0.021709932014346123
216,7759,ady,291,0.062006112188100815
217,17569, Avenue,292,0.05855429172515869
218,8965, generally,293,0.03607203811407089
219,8640, runs,294,0.03190115466713905
220,10411, north,295,0.02849324606359005
221,1355,-s,296,0.041551847010850906
222,2969,outh,297,0.04909263551235199
223,13,.,298,0.015701908618211746
224,4452, However,299,0.04819921776652336
225,11,",",300,0.0687003955245018
226,311, to,301,0.03711574152112007
227,8417, determine,302,0.05497410148382187
228,422, if,303,0.05176427587866783
229,832, one,304,0.05539591982960701
230,3813, location,305,0.06647442281246185
231,374, is,306,0.34816306829452515
232,10007, south,307,0.05817288160324097
233,315, of,308,0.07602984458208084
234,279, the,309,0.057419296354055405
235,1023, other,310,0.07083585858345032
236,11,",",311,0.05111707001924515
237,584, we,312,0.05780816823244095
238,1205, need,313,0.06208479031920433
239,311, to,314,0.05292534828186035
240,1440, know,315,0.07064405083656311
241,279, the,316,0.0630844384431839
242,5425, cross,317,0.0703573077917099
243,14708, streets,318,0.05359810218214989
244,477, or,319,0.09668930619955063
245,617, have,320,0.0444878414273262
246,264, a,321,0.0486990325152874
247,810, more,322,0.043429747223854065
248,11944, detailed,323,0.068406842648983
249,2472, map,324,0.07819487154483795
250,13,.,325,0.07713403552770615
251,2030, But,326,0.04122881591320038
252,584, we,327,0.03384887054562569
253,649, can,328,0.03261259198188782
254,1005, use,329,0.04267837107181549
255,279, the,330,0.04407023265957832
256,1176, first,331,0.03249218687415123
257,1396, number,332,0.029166072607040405
258,315, of,333,0.06252748519182205
259,279, the,334,0.03038644976913929
260,14564, addresses,335,0.023501260206103325
261,311, to,336,0.11778140068054199
262,636, get,337,0.04300188273191452
263,459, an,338,0.04549882560968399
264,57304, approximation,339,0.06022946909070015
265,13,.,340,0.13345365226268768
266,578, The,341,0.021829703822731972
267,2686, address,342,0.031164325773715973
268,220, ,343,0.11471989005804062
269,16780,295,344,0.07556947320699692
270,15,0,345,0.08626581728458405
271,374, is,346,0.03134777024388313
272,8294, larger,347,0.03973355516791344
273,1109, than,348,0.07196395099163055
274,220, ,349,0.03153276816010475
275,22926,645,350,0.043204113841056824
276,11,",",351,0.02348039112985134
277,902, which,352,0.029920659959316254
278,3445, means,353,0.02874995395541191
279,430, that,354,0.041704196482896805
280,279, the,355,0.06383758038282394
281,32740, POL,356,0.048092905431985855
282,5604,ICE,357,0.06460969150066376
283,88189, ATH,358,0.029495909810066223
284,21419,LET,359,0.009742568247020245
285,1341,IC,360,0.025635993108153343
286,11396, LE,361,0.04783984273672104
287,1929,AG,362,-0.0002708889078348875
288,2279,UE,363,0.03042672947049141
289,468, W,364,0.03315196558833122
290,56,Y,365,0.03654898330569267
291,9944,NN,366,0.026254378259181976
292,67092, CENTER,367,0.05480557680130005
293,374, is,368,0.06004006788134575
294,4461, likely,369,0.045103926211595535
295,7559, located,370,0.06951801478862762
296,304, in,371,0.17405439913272858
297,264, a,372,0.042501822113990784
298,5190, higher,373,0.04080551117658615
299,49926, numbered,374,0.036096297204494476
300,3158, area,375,0.037109605967998505
301,315, of,376,0.12184964865446091
302,26832, Brooklyn,377,0.03776456415653229
303,11,",",378,0.06079050526022911
304,902, which,379,0.059180937707424164
305,1436, could,380,0.0487898588180542
306,387, be,381,0.050026558339595795
307,4726, further,382,0.0343291312456131
308,11226, east,383,0.035891979932785034
309,477, or,384,0.0539882555603981
310,304, in,385,0.05313260108232498
311,264, a,386,0.026480551809072495
312,2204, different,387,0.03468576818704605
313,961, part,388,0.05083461105823517
314,315, of,389,0.0656532272696495
315,26832, Brooklyn,390,0.044619232416152954
316,13,.,391,0.05819093436002731
317,17586, Without,392,0.046998921781778336
318,810, more,393,0.06439564377069473
319,3230, specific,394,0.06127021089196205
320,2038, information,395,0.07551750540733337
321,922, about,396,0.08811976760625839
322,279, the,397,0.060209572315216064
323,5950, grid,398,0.05209227278828621
324,1887, system,399,0.04259108379483223
