generated_token_index,token_id,token_text,prediction_position,cosine_similarity
0,1271,To,56,-0.006994131486862898
1,4320, answer,57,0.0023653502576053143
2,420, this,58,-0.0025189118459820747
3,3488, question,59,-0.01756157912313938
4,11,",",60,-0.016805725172162056
5,584, we,61,0.005631493404507637
6,1205, need,62,-0.0023338329046964645
7,311, to,63,0.023297233507037163
8,1440, know,64,0.06536294519901276
9,279, the,65,0.10696911811828613
10,10345, lif,66,0.19303180277347565
11,25632,esp,67,0.1783304512500763
12,598,ans,68,-0.024383019655942917
13,315, of,69,0.06996574252843857
14,2225, both,70,-0.00374612957239151
15,103372, 高,71,0.005066211335361004
16,33563,保,72,-0.026131656020879745
17,121370,寧,73,0.00410419562831521
18,320, (,74,-0.004614808596670628
19,38,G,75,-0.006082773208618164
20,3524,ao,76,-0.001983772963285446
21,14659, Ba,77,0.009746367111802101
22,20324,oning,78,-0.005652288440614939
23,8,),79,0.0071814898401498795
24,323, and,80,0.003977583255618811
25,30738, Abd,81,-0.02578357234597206
26,77578,allah,82,-0.017687218263745308
27,19185, ib,83,-0.013383690267801285
28,77,n,84,-0.029225986450910568
29,13805, Bul,85,-0.008985556662082672
30,2661,ugg,86,-0.018697038292884827
31,258,in,87,-0.006116521544754505
32,382,".

",88,0.004206639714539051
33,45736,高,89,0.006362950429320335
34,33563,保,90,-0.034048277884721756
35,121370,寧,91,-0.005921756383031607
36,320, (,92,0.0770903155207634
37,38,G,93,0.0024544531479477882
38,3524,ao,94,0.0314781591296196
39,14659, Ba,95,-0.006495512556284666
40,20324,oning,96,0.032090924680233
41,8,),97,0.027367085218429565
42,574, was,98,0.07684534788131714
43,264, a,99,0.03170934319496155
44,8620, Chinese,100,0.007000164594501257
45,4689, general,101,0.009209783747792244
46,315, of,102,0.041009269654750824
47,279, the,103,0.010666063986718655
48,19508, Song,104,0.01521109789609909
49,74495, Dynasty,105,0.01638351008296013
50,11,",",106,0.033590059727430344
51,719, but,107,0.04694456607103348
52,358, I,108,0.0008175969123840332
53,7846, couldn,109,-0.004637002944946289
54,956,'t,110,-0.035721246153116226
55,1505, find,111,0.016655046492815018
56,2038, information,112,0.02226148173213005
57,389, on,113,0.014978436753153801
58,813, his,114,0.09409977495670319
59,7342, birth,115,0.1405249834060669
60,323, and,116,0.022416764870285988
61,4648, death,117,0.05886565148830414
62,13003, dates,118,0.01827947236597538
63,13,.,119,-0.007643151096999645
64,4452, However,120,-0.0188900176435709
65,11,",",121,-0.03297361731529236
66,358, I,122,0.012295490130782127
67,649, can,123,-0.008658124133944511
68,3371, tell,124,-0.013373959809541702
69,499, you,125,-0.016419384628534317
70,922, about,126,0.003641977906227112
71,30738, Abd,127,0.008929205127060413
72,77578,allah,128,-0.017926065251231194
73,19185, ib,129,-0.005354173481464386
74,77,n,130,-0.008523499593138695
75,13805, Bul,131,-0.0055143446661531925
76,2661,ugg,132,-0.0071121696382761
77,258,in,133,-0.0020834505558013916
78,382,".

",134,0.01110469177365303
79,5953,Ab,135,-0.012789607048034668
80,67,d,136,-0.01962239295244217
81,77578,allah,137,-0.004819958470761776
82,19185, ib,138,-0.008956893347203732
83,77,n,139,-0.027645600959658623
84,13805, Bul,140,-0.005789249204099178
85,2661,ugg,141,-0.007831079885363579
86,258,in,142,-0.006657644174993038
87,574, was,143,0.02234472893178463
88,264, a,144,-0.004961120896041393
89,11734, king,145,-0.009782671928405762
90,315, of,146,-0.0018080390291288495
91,279, the,147,0.003349298844113946
92,24172, Ta,148,0.007682333700358868
93,34918,ifa,149,0.015705080702900887
94,315, of,150,0.0192695502191782
95,27622, Gran,151,0.008158180862665176
96,2649,ada,152,0.002650899114087224
97,11,",",153,0.02325318567454815
98,323, and,154,0.03966455161571503
99,568, he,155,0.042970623821020126
100,12439, lived,156,0.06543304026126862
101,505, from,157,0.07303393632173538
102,220, ,158,-0.020958537235856056
103,6550,105,159,-0.0056526800617575645
104,20,5,160,0.007376054301857948
105,311, to,161,0.007631853688508272
106,220, ,162,-0.014330955222249031
107,7743,109,163,0.005083143711090088
108,20,5,164,0.0047823539935052395
109,382,".

",165,0.01870741695165634
110,27131,Without,166,-0.021505437791347504
111,279, the,167,0.013659794814884663
112,7342, birth,168,0.04751173406839371
113,323, and,169,0.009294322691857815
114,4648, death,170,0.03956520929932594
115,13003, dates,171,0.00802745670080185
116,315, of,172,-0.010677140206098557
117,103372, 高,173,-0.016672099009156227
118,33563,保,174,-0.03733891621232033
119,121370,寧,175,0.013529380783438683
120,11,",",176,-0.0170183926820755
121,433, it,177,-0.011536985635757446
122,596,'s,178,-0.01220617163926363
123,12266, impossible,179,-0.016354281455278397
124,311, to,180,-0.021565556526184082
125,9616, compare,181,0.019784240052103996
126,872, their,182,0.20710796117782593
127,10345, lif,183,0.29936841130256653
128,25632,esp,184,0.22322925925254822
129,598,ans,185,-0.01112835668027401
130,6089, directly,186,0.018614303320646286
131,13,.,187,-0.026064155623316765
132,4452, However,188,-0.0223747119307518
133,11,",",189,-0.03771813586354256
134,358, I,190,-0.0009807965252548456
135,649, can,191,-0.01865423284471035
136,1456, try,192,-0.016839338466525078
137,311, to,193,-0.013601443730294704
138,1505, find,194,0.01451928075402975
139,1063, some,195,0.012245787307620049
140,2038, information,196,0.014144288375973701
141,922, about,197,-0.005128447897732258
142,103372, 高,198,0.050329241901636124
143,33563,保,199,-0.03137495741248131
144,121370,寧,200,0.008343243971467018
145,382,".

",201,0.028325719758868217
146,6153,After,202,-0.006617738865315914
147,1063, some,203,-0.007596330717206001
148,3495, research,204,-0.0006492258980870247
149,11,",",205,-0.013598762452602386
150,358, I,206,-0.004408827982842922
151,1766, found,207,0.006507215555757284
152,430, that,208,-0.012159178033471107
153,103372, 高,209,0.0072751217521727085
154,33563,保,210,-0.02426445484161377
155,121370,寧,211,-0.008496243506669998
156,574, was,212,0.06560193747282028
157,264, a,213,0.04205816239118576
158,4689, general,214,0.011938927695155144
159,2391, during,215,0.03464863449335098
160,279, the,216,0.018614068627357483
161,17355, Northern,217,0.036146968603134155
162,19508, Song,218,0.006448274478316307
163,74495, Dynasty,219,0.018851859495043755
164,11,",",220,0.01870228536427021
165,902, which,221,0.0329652801156044
166,574, was,222,0.06935685873031616
167,505, from,223,0.038658034056425095
168,220, ,224,0.007813514210283756
169,16415,960,225,0.0013101231306791306
170,311, to,226,0.0032636718824505806
171,220, ,227,-0.005831597838550806
172,7261,112,228,-0.007100987248122692
173,22,7,229,0.02346615120768547
174,13,.,230,0.024070430546998978
175,4452, However,231,0.00316311651840806
176,11,",",232,-0.018028948456048965
177,358, I,233,0.020273227244615555
178,2103, still,234,0.00263116043061018
179,7846, couldn,235,0.003360324539244175
180,956,'t,236,-0.026508275419473648
181,1505, find,237,0.018479883670806885
182,813, his,238,0.021520977839827538
183,4839, exact,239,0.07975230365991592
184,7342, birth,240,0.10360950231552124
185,323, and,241,0.01835261657834053
186,4648, death,242,0.04831637069582939
187,13003, dates,243,0.012042351067066193
188,382,".

",244,-0.015126688405871391
189,12834,Since,245,-0.02153616026043892
190,358, I,246,-0.006914612837135792
191,7846, couldn,247,-0.002071003196761012
192,956,'t,248,-0.008983395993709564
193,1505, find,249,0.006861042231321335
194,279, the,250,0.0018395408987998962
195,4839, exact,251,0.03578396886587143
196,10345, lif,252,0.07304300367832184
197,25632,esp,253,0.11640866845846176
198,598,ans,254,0.10275393724441528
199,315, of,255,0.03558299317955971
200,2225, both,256,-0.00432834355160594
201,13970, historical,257,0.00792894046753645
202,12678, figures,258,-0.010689466260373592
203,11,",",259,-0.00740883219987154
204,358, I,260,-0.017323670908808708
205,690, will,261,-0.012981251813471317
206,9855, assume,262,-0.012884793803095818
207,430, that,263,-0.014917670749127865
208,279, the,264,-0.005958296824246645
209,3488, question,265,0.04624268412590027
210,374, is,266,-0.018123991787433624
211,653, un,267,-0.016985632479190826
212,9399,answer,268,-0.005005042068660259
213,481,able,269,-0.008926359005272388
214,3196, based,270,-0.015823617577552795
215,389, on,271,-0.015109576284885406
216,279, the,272,-0.012014862149953842
217,2561, available,273,-0.020634669810533524
218,2038, information,274,-0.013775506988167763
219,13,.,275,-0.02896735444664955
220,4452, However,276,-0.026672879233956337
221,11,",",277,-0.03606954962015152
222,358, I,278,-0.020474975928664207
223,2011, must,279,-0.02098018489778042
224,3493, provide,280,-0.015984732657670975
225,264, a,281,-0.014597578905522823
226,14410, YES,282,-0.014662925153970718
227,477, or,283,-0.015109565109014511
228,5782, NO,284,-0.006085420958697796
229,4320, answer,285,-0.012288713827729225
230,439, as,286,-0.013428217731416225
231,824, per,287,-0.018531424924731255
232,701, your,288,-0.028592823073267937
233,1715, request,289,-0.03548383340239525
234,382,".

",290,-0.03713736683130264
235,791,The,291,-0.022168295457959175
236,1620, final,292,0.017437122762203217
237,4320, answer,293,-0.0077149029821157455
238,374, is,294,-0.012932874262332916
239,25,:,295,-0.005894298665225506
240,59060, $\,296,-0.007066971622407436
241,80175,boxed,297,-0.0028294199146330357
242,90,{,298,-0.001267705112695694
243,9173,NO,299,0.006436007097363472
244,32816,}$,300,0.0018065676558762789
245,128009,<|eot_id|>,301,-0.01365725975483656
