generated_token_index,token_id,token_text,prediction_position,cosine_similarity
0,16,1,66,-0.017421403899788857
1,13,.,67,-0.014301805756986141
2,31001, Determine,68,0.033247485756874084
3,279, the,69,0.09900133311748505
4,3813, location,70,0.11275693774223328
5,315, of,71,0.057778261601924896
6,80715, SOUTH,72,0.02971065044403076
7,356, C,73,0.017598990350961685
8,1623,LO,74,0.0232341680675745
9,4592,VE,75,0.018343478441238403
10,83293, ROAD,76,0.011241303756833076
11,356, C,77,0.011590777896344662
12,2783,EM,78,0.031449753791093826
13,1372,ET,79,0.001018755603581667
14,13977,ERY,80,0.05465910583734512
15,11,",",81,0.004774849861860275
16,96406, Staten,82,0.016527531668543816
17,10951, Island,83,0.02313881926238537
18,627,".
",84,0.030973469838500023
19,17,2,85,0.009156116284430027
20,13,.,86,0.0010436736047267914
21,31001, Determine,87,0.034320663660764694
22,279, the,88,0.03647930175065994
23,3813, location,89,0.09647667407989502
24,315, of,90,0.03270433843135834
25,32074, LAB,91,0.02172774448990822
26,1372,ET,92,0.01937214471399784
27,27712,TI,93,0.02045504003763199
28,13165, POST,94,0.015458593145012856
29,650, V,95,0.006372717209160328
30,18723,FW,96,0.26601672172546387
31,11,",",97,-0.008050915785133839
32,96406, Staten,98,-0.0015012724325060844
33,10951, Island,99,-0.0052782101556658745
34,627,".
",100,0.0025411685928702354
35,18,3,101,-0.0023385281674563885
36,13,.,102,-0.01744902692735195
37,24702, Compare,103,0.07494504749774933
38,279, the,104,0.09112440049648285
39,1403, two,105,0.13418327271938324
40,10687, locations,106,0.042480550706386566
41,311, to,107,0.07809092104434967
42,1518, see,108,0.04719570651650429
43,422, if,109,0.08185113221406937
44,832, one,110,0.06126540154218674
45,374, is,111,0.12606516480445862
46,10007, south,112,0.2680056095123291
47,315, of,113,0.13346007466316223
48,279, the,114,0.06459475308656693
49,1023, other,115,-0.0003561796620488167
50,382,".

",116,0.017723606899380684
51,567,##,117,-0.009135948494076729
52,15166, Step,118,0.000586898997426033
53,220, ,119,0.004085036925971508
54,16,1,120,0.0165800079703331
55,25,:,121,-0.02073558047413826
56,31001, Determine,122,0.007792053744196892
57,279, the,123,0.03329022228717804
58,3813, location,124,0.07371487468481064
59,315, of,125,0.04043321684002876
60,80715, SOUTH,126,0.022168559953570366
61,356, C,127,0.012922491878271103
62,1623,LO,128,0.006542176939547062
63,4592,VE,129,0.03200303763151169
64,83293, ROAD,130,0.056978218257427216
65,356, C,131,-0.00023763859644532204
66,2783,EM,132,-0.0033452934585511684
67,1372,ET,133,-0.011259123682975769
68,13977,ERY,134,-0.014481653459370136
69,11,",",135,0.0009778377134352922
70,96406, Staten,136,0.08487114310264587
71,10951, Island,137,0.023778971284627914
72,627,".
",138,0.02165965922176838
73,1271,To,139,0.02315138839185238
74,8417, determine,140,0.030355025082826614
75,279, the,141,0.05152272433042526
76,3813, location,142,0.0959472507238388
77,315, of,143,0.02945854514837265
78,80715, SOUTH,144,0.022235754877328873
79,356, C,145,0.008592315018177032
80,1623,LO,146,-0.002449887106195092
81,4592,VE,147,0.08356744796037674
82,83293, ROAD,148,0.013521740213036537
83,356, C,149,0.0031886203214526176
84,2783,EM,150,-0.004221686627715826
85,1372,ET,151,-0.00532721821218729
86,13977,ERY,152,0.008101381361484528
87,11,",",153,0.0034717763774096966
88,584, we,154,0.002146153710782528
89,1053, would,155,0.016323884949088097
90,50663, ideally,156,0.015467274934053421
91,1205, need,157,0.02117648907005787
92,279, the,158,0.042529571801424026
93,4839, exact,159,0.09570100903511047
94,2686, address,160,0.0691002830862999
95,477, or,161,0.014188451692461967
96,14259, coordinates,162,0.06323394179344177
97,13,.,163,0.015290973708033562
98,4452, However,164,0.002611143048852682
99,11,",",165,-0.0006963410414755344
100,2085, without,166,0.016197606921195984
101,3230, specific,167,0.010171616449952126
102,3649, details,168,0.03193790838122368
103,3984, provided,169,0.0020140407141298056
104,304, in,170,-0.005009734071791172
105,279, the,171,-0.0015911385416984558
106,3488, question,172,-0.003167688613757491
107,11,",",173,-0.01337997242808342
108,584, we,174,0.0027874025981873274
109,2011, must,175,0.009875550866127014
110,17631, rely,176,0.001536854775622487
111,389, on,177,-0.008131599053740501
112,4689, general,178,0.02042350172996521
113,6677, knowledge,179,0.028436705470085144
114,477, or,180,-0.0009431992657482624
115,3495, research,181,0.012884491123259068
116,13,.,182,-0.0087236687541008
117,65064, Assuming,183,0.024605227634310722
118,3495, research,184,0.019252756610512733
119,374, is,185,-0.010526221245527267
120,3284, possible,186,-0.008765840902924538
121,11,",",187,-0.0028156123589724302
122,584, we,188,0.014531954191625118
123,1505, find,189,-0.0012199608609080315
124,430, that,190,0.013236047700047493
125,4987, South,191,0.01919199526309967
126,19197, Clo,192,-0.001603442244231701
127,588,ve,193,0.028534285724163055
128,9728, Road,194,0.011770703829824924
129,59578, Cemetery,195,0.025495974346995354
130,374, is,196,0.030704719945788383
131,7559, located,197,0.11199649423360825
132,304, in,198,0.12560436129570007
133,96406, Staten,199,0.05113218352198601
134,10951, Island,200,0.03850770369172096
135,11,",",201,0.0228838212788105
136,719, but,202,0.03446619212627411
137,2085, without,203,0.04942198097705841
138,279, the,204,0.04180936887860298
139,4839, exact,205,0.049267157912254333
140,2686, address,206,0.0785134881734848
141,11,",",207,0.012869814410805702
142,584, we,208,0.031603820621967316
143,4250, cannot,209,0.022549867630004883
144,10570, proceed,210,0.031557824462652206
145,449, with,211,0.0020196503028273582
146,16437, precision,212,0.023628750815987587
147,13,.,213,-0.0012790034525096416
148,52783, Normally,214,0.013868870213627815
149,11,",",215,-0.004768837708979845
150,832, one,216,0.013689238578081131
151,1053, would,217,-0.004448864609003067
152,1427, look,218,0.004523100797086954
153,709, up,219,0.009456019848585129
154,279, the,220,0.03535529598593712
155,4839, exact,221,0.05049287527799606
156,2686, address,222,0.05364558473229408
157,477, or,223,0.0024725059047341347
158,1005, use,224,0.046234358102083206
159,264, a,225,0.015328199602663517
160,13021, mapping,226,0.0169293861836195
161,2532, service,227,0.014127110131084919
162,311, to,228,-0.0005454609636217356
163,1505, find,229,0.02638915181159973
164,1202, its,230,0.03409269079566002
165,24473, precise,231,0.09189732372760773
166,3813, location,232,0.07197005301713943
167,382,".

",233,0.025563344359397888
168,567,##,234,-0.00654434273019433
169,15166, Step,235,0.0008121323771774769
170,220, ,236,0.006789614912122488
171,17,2,237,-0.001997719518840313
172,25,:,238,-0.015591692179441452
173,31001, Determine,239,-0.0029732189141213894
174,279, the,240,0.010202145203948021
175,3813, location,241,0.013429110869765282
176,315, of,242,0.010065862908959389
177,32074, LAB,243,0.021142052486538887
178,1372,ET,244,0.016196060925722122
179,27712,TI,245,0.004797346889972687
180,13165, POST,246,0.003954805433750153
181,650, V,247,-0.0002936751116067171
182,18723,FW,248,0.16720953583717346
183,11,",",249,-0.015515127219259739
184,96406, Staten,250,-0.006620844826102257
185,10951, Island,251,0.004304759204387665
186,627,".
",252,-0.0002252801787108183
187,35502,Similar,253,-0.001473207725211978
188,311, to,254,-0.010436290875077248
189,15166, Step,255,-0.00013162055984139442
190,220, ,256,0.010476343333721161
191,16,1,257,-0.013295507058501244
192,11,",",258,-0.01262725330889225
193,26679, determining,259,-0.0006914108525961637
194,279, the,260,0.024682682007551193
195,4839, exact,261,0.05287064239382744
196,3813, location,262,0.03923540562391281
197,315, of,263,0.006423869635909796
198,32074, LAB,264,0.02609652280807495
199,1372,ET,265,0.014482182450592518
200,27712,TI,266,0.15077944099903107
201,13165, POST,267,0.006058312952518463
202,650, V,268,-0.000965670682489872
203,18723,FW,269,0.007753678597509861
204,7612, requires,270,-0.002068509813398123
205,3060, either,271,0.007557000033557415
206,6677, knowledge,272,0.015784796327352524
207,315, of,273,0.005408540368080139
208,1202, its,274,0.032534562051296234
209,2686, address,275,0.037711430341005325
210,477, or,276,0.005989720579236746
211,3495, research,277,0.0131244957447052
212,13,.,278,-0.012813836336135864
213,578, The,279,0.011913890950381756
214,11868, Lab,280,0.0070528192445635796
215,29037,etti,281,0.0001648890902288258
216,3962, Post,282,0.003374565625563264
217,650, V,283,0.0074873873963952065
218,18723,FW,284,0.0026271461974829435
219,11,",",285,-0.0050698150880634785
220,1694, being,286,0.008487561717629433
221,264, a,287,0.015629014000296593
222,3230, specific,288,0.009684666991233826
223,3813, location,289,0.019640889018774033
224,11,",",290,0.002710968954488635
225,1053, would,291,0.012702967040240765
226,1101, also,292,0.01650749146938324
227,1205, need,293,0.010847690515220165
228,311, to,294,0.013193627819418907
229,387, be,295,0.01995815336704254
230,7111, looked,296,0.025743599981069565
231,709, up,297,-0.006854840088635683
232,477, or,298,0.006264651659876108
233,57098, researched,299,0.011471491307020187
234,369, for,300,-0.004721153527498245
235,1202, its,301,0.040780264884233475
236,4839, exact,302,0.050589341670274734
237,2686, address,303,0.03550560399889946
238,477, or,304,0.005691973492503166
239,14259, coordinates,305,0.03874620422720909
240,389, on,306,0.0066351271234452724
241,96406, Staten,307,0.007119913585484028
242,10951, Island,308,0.027705270797014236
243,382,".

",309,0.009112685918807983
244,567,##,310,-0.006068798713386059
245,15166, Step,311,-0.01095315720885992
246,220, ,312,0.004801919683814049
247,18,3,313,0.06520731002092361
248,25,:,314,-0.018106795847415924
249,24702, Compare,315,-0.002884439192712307
250,279, the,316,0.020691800862550735
251,1403, two,317,0.030037719756364822
252,10687, locations,318,0.016706565394997597
253,311, to,319,0.013430758379399776
254,1518, see,320,0.015587463974952698
255,422, if,321,0.026122556999325752
256,832, one,322,0.035964127629995346
257,374, is,323,0.08300399780273438
258,10007, south,324,0.2081945836544037
259,315, of,325,0.13379576802253723
260,279, the,326,0.04180002212524414
261,1023, other,327,0.05635543912649155
262,627,".
",328,-0.006466996856033802
263,12805,Once,329,0.009404676966369152
264,279, the,330,0.020353280007839203
265,4839, exact,331,0.07313978672027588
266,10687, locations,332,0.05727332830429077
267,315, of,333,-0.0048833852633833885
268,2225, both,334,0.026729270815849304
269,279, the,335,0.02272675558924675
270,80715, SOUTH,336,0.03746509924530983
271,356, C,337,0.01844094507396221
272,1623,LO,338,-0.012598615139722824
273,4592,VE,339,0.03347427397966385
274,83293, ROAD,340,0.020301926881074905
275,356, C,341,0.007165408693253994
276,2783,EM,342,0.018863998353481293
277,1372,ET,343,-0.0013477805769070983
278,13977,ERY,344,0.06537997722625732
279,323, and,345,0.003738272236660123
280,279, the,346,0.0249362513422966
281,32074, LAB,347,0.02295653708279133
282,1372,ET,348,0.014886145479977131
283,27712,TI,349,-0.016473833471536636
284,13165, POST,350,0.015929413959383965
285,650, V,351,0.012375101447105408
286,18723,FW,352,0.0028649470768868923
287,527, are,353,-0.0002848622389137745
288,11075, determined,354,0.006812527310103178
289,11,",",355,0.01134988572448492
290,832, one,356,0.012662827968597412
291,1436, could,357,0.004929604008793831
292,1005, use,358,0.021781999617815018
293,264, a,359,0.07577765733003616
294,13021, mapping,360,0.08080295473337173
295,2532, service,361,0.020326629281044006
296,477, or,362,-0.00584271689876914
297,264, a,363,0.07633834332227707
298,24653, compass,364,0.08770006895065308
299,311, to,365,0.13569216430187225
300,9616, compare,366,0.08024393022060394
301,872, their,367,0.12449144572019577
302,10093, positions,368,0.17549876868724823
303,13,.,369,0.10674002766609192
304,1442, If,370,0.11398648470640182
305,279, the,371,0.08082549273967743
306,59404, cemetery,372,0.1019456759095192
307,596,'s,373,0.10660157352685928
308,21518, latitude,374,0.13880454003810883
309,374, is,375,0.10207735002040863
310,4827, lower,376,0.15408867597579956
311,1109, than,377,0.08904816955327988
312,430, that,378,0.014287304133176804
313,315, of,379,0.026959549635648727
314,279, the,380,0.027044788002967834
315,650, V,381,0.03353847190737724
316,18723,FW,382,0.015204907394945621
317,1772, post,383,0.006675859447568655
318,11,",",384,0.03959368169307709
319,433, it,385,0.04838520660996437
320,1053, would,386,0.11650741100311279
321,387, be,387,0.13082516193389893
322,10007, south,388,0.2428865283727646
323,315, of,389,0.11686169356107712
324,433, it,390,0.04462349787354469
325,13,.,391,0.03800879418849945
326,17586, Without,392,0.015133993700146675
327,279, the,393,0.022048689424991608
328,4839, exact,394,0.024555189535021782
329,14259, coordinates,395,0.0473371297121048
330,477, or,396,0.004856347106397152
331,264, a,397,0.06256282329559326
332,11944, detailed,398,0.04576637223362923
333,2472, map,399,0.03811779245734215
334,315, of,400,0.010593957267701626
335,96406, Staten,401,0.03466968983411789
336,10951, Island,402,0.028399495407938957
337,9204, showing,403,0.017674941569566727
338,2225, both,404,0.05820997804403305
339,10687, locations,405,0.018377777189016342
340,11,",",406,0.006205147597938776
341,420, this,407,-0.008910979144275188
342,3094, step,408,0.004854874219745398
343,4250, cannot,409,-0.007881207391619682
344,387, be,410,0.0035493604373186827
345,30357, accurately,411,0.006618884392082691
346,8308, completed,412,-0.008463658392429352
347,382,".

",413,-0.008389797061681747
348,791,The,414,-0.007937041111290455
349,1620, final,415,-0.004371670074760914
350,4320, answer,416,-0.006898167543113232
351,374, is,417,-0.0067487433552742004
352,25,:,418,0.015075785107910633
353,59060, $\,419,0.014982451684772968
354,80175,boxed,420,0.013207669369876385
355,90,{,421,0.025029636919498444
356,14331,YES,422,0.04509773105382919
357,32816,}$,423,0.006367773283272982
358,128009,<|eot_id|>,424,-0.010199205949902534
