generated_token_index,token_id,token_text,prediction_position,cosine_similarity
0,791,The,58,-0.014936665073037148
1,7504, steps,59,0.019331103190779686
2,527, are,60,-0.004324436653405428
3,512,":
",61,0.0007342509925365448
4,16,1,62,-0.008524158969521523
5,13,.,63,-0.015216602943837643
6,3146, **,64,0.031705908477306366
7,29401,Ident,65,0.025326233357191086
8,1463,ify,66,0.004339316859841347
9,279, the,67,0.04506422206759453
10,10687, locations,68,0.06188056617975235
11,334,**,69,0.013617249205708504
12,6532, involved,70,-0.0060698105953633785
13,25,:,71,0.009288066066801548
14,53412, GENERAL,72,0.00904238224029541
15,73577, ELECT,73,0.010353170335292816
16,37078,RIC,74,0.005435221362859011
17,48797, BUILD,75,-0.01017923466861248
18,1753,ING,76,0.009687764570116997
19,304, in,77,0.013875448144972324
20,29890, Manhattan,78,0.03471963480114937
21,323, and,79,0.0402691587805748
22,12076, RO,80,0.019390955567359924
23,76734,OSE,81,0.028688134625554085
24,12073,VEL,82,0.1589651256799698
25,51,T,83,-0.00696240458637476
26,304, in,84,0.015177027322351933
27,28162, Queens,85,0.032162103801965714
28,627,".
",86,0.016241779550909996
29,17,2,87,-0.006407462526112795
30,13,.,88,-0.014861096628010273
31,3146, **,89,0.10335080325603485
32,16648,Under,90,0.07024012506008148
33,2752,stand,91,0.02442469447851181
34,279, the,92,0.09976319968700409
35,54242, geography,93,0.11052821576595306
36,334,**,94,0.03971323370933533
37,315, of,95,0.023366235196590424
38,29890, Manhattan,96,0.038967397063970566
39,323, and,97,0.036576781421899796
40,28162, Queens,98,0.032431088387966156
41,304, in,99,0.019022822380065918
42,12976, relation,100,0.03319830074906349
43,311, to,101,0.05399120971560478
44,1855, each,102,0.13585345447063446
45,1023, other,103,0.010352982208132744
46,627,".
",104,0.10853196680545807
47,18,3,105,0.010586456395685673
48,13,.,106,-0.009670992381870747
49,3146, **,107,0.2187558114528656
50,35,D,108,0.06633981317281723
51,25296,etermine,109,0.0717712938785553
52,279, the,110,0.1115424707531929
53,8844, relative,111,0.16775420308113098
54,10093, positions,112,0.15650054812431335
55,334,**,113,0.0969293937087059
56,315, of,114,0.06196446716785431
57,1521, these,115,0.07371079921722412
58,10687, locations,116,0.027485113590955734
59,627,".
",117,0.09597715735435486
60,19,4,118,-0.006002277135848999
61,13,.,119,-0.005136067979037762
62,3146, **,120,0.10208864510059357
63,1128,Con,121,0.04160767048597336
64,866,clude,122,0.014182689599692822
65,334,**,123,0.035480618476867676
66,3508, whether,124,0.024119216948747635
67,53412, GENERAL,125,0.04877141863107681
68,73577, ELECT,126,0.009499848820269108
69,37078,RIC,127,0.004856802988797426
70,48797, BUILD,128,0.0021111296955496073
71,1753,ING,129,0.23426969349384308
72,374, is,130,0.0621044859290123
73,10007, south,131,0.20775756239891052
74,315, of,132,0.13793766498565674
75,12076, RO,133,0.03078986331820488
76,76734,OSE,134,0.031220976263284683
77,12073,VEL,135,0.030232515186071396
78,51,T,136,-0.010851891711354256
79,3196, based,137,-0.011070912703871727
80,389, on,138,-0.0009207180701196194
81,872, their,139,0.0632292628288269
82,10093, positions,140,0.06052360683679581
83,382,".

",141,0.044438235461711884
84,10267,Let,142,0.0052616894245147705
85,596,'s,143,0.003708339761942625
86,10570, proceed,144,0.010206240229308605
87,3094, step,145,-0.0032305377535521984
88,555, by,146,0.00829053670167923
89,3094, step,147,0.006790079176425934
90,1473,":

",148,-0.009204305708408356
91,16,1,149,-0.010876540094614029
92,13,.,150,-0.02187597006559372
93,3146, **,151,-0.006876484025269747
94,29401,Ident,152,-0.002874765545129776
