generated_token_index,token_id,token_text,prediction_position,cosine_similarity
0,1271,To,70,-0.016338665038347244
1,4320, answer,71,0.025122057646512985
2,420, this,72,0.006162204779684544
3,3488, question,73,-0.004596937447786331
4,11,",",74,-0.011179888620972633
5,1095, let,75,-0.006360870320349932
6,596,'s,76,-0.010608079843223095
7,1464, break,77,0.012748267501592636
8,433, it,78,-0.0029184450395405293
9,1523, down,79,0.049544237554073334
10,1139, into,80,-0.0029315222054719925
11,7504, steps,81,0.002046157605946064
12,1473,":

",82,0.00045524630695581436
13,567,##,83,-0.013631464913487434
14,15166, Step,84,0.003404931165277958
15,220, ,85,0.00011022912804037333
16,16,1,86,0.09043987840414047
17,25,:,87,-0.02406124211847782
18,65647, Identify,88,0.02908565290272236
19,279, the,89,0.05809386447072029
20,10687, locations,90,0.06970547139644623
21,198,"
",91,0.017442751675844193
22,1687,We,92,0.00411138404160738
23,1205, need,93,-0.0025124363601207733
24,311, to,94,-0.003462481079623103
25,10765, identify,95,0.024688463658094406
26,279, the,96,0.05307970941066742
27,10687, locations,97,0.09219366312026978
28,315, of,98,0.010379817336797714
29,63063, CENT,99,0.018429744988679886
30,52831,RAL,100,0.016206074506044388
31,67384, PARK,101,0.0002733515575528145
32,356, C,102,0.03807038441300392
33,1507,ED,103,0.03493731841444969
34,946,AR,104,0.03899826109409332
35,473, H,105,0.03971114382147789
36,9410,ILL,106,0.008435418829321861
37,323, and,107,0.029815614223480225
38,15116, GR,108,0.008343319408595562
39,5693,ACE,109,0.019561953842639923
40,4015, ST,110,0.01893729716539383
41,13174, PA,111,0.01962767355144024
42,1112,UL,112,0.2702295780181885
43,50,S,113,0.011298514902591705
44,445, L,114,0.014294690452516079
45,1406,UT,115,0.11972863972187042
46,3087,HER,116,-0.01830647885799408
47,1111,AN,117,0.08041703701019287
48,6969, CH,118,-0.012689908966422081
49,1539,UR,119,0.1246509924530983
50,2198,CH,120,-0.026450905948877335
51,304, in,121,0.006684874650090933
52,29890, Manhattan,122,0.03549563139677048
53,382,".

",123,0.011842268519103527
54,567,##,124,-0.010986071079969406
55,15166, Step,125,-0.012549009174108505
56,220, ,126,0.0014798883348703384
57,17,2,127,0.073628731071949
58,25,:,128,-0.01289650984108448
59,31001, Determine,129,0.05990009754896164
60,279, the,130,0.10340477526187897
61,3813, location,131,0.12804868817329407
62,315, of,132,0.048137880861759186
63,63063, CENT,133,0.017390064895153046
64,52831,RAL,134,0.012202825397253036
65,67384, PARK,135,0.007782101631164551
66,356, C,136,0.027465421706438065
