generated_token_index,token_id,token_text,prediction_position,cosine_similarity
0,14196,``,73,-0.01832517236471176
1,19884,"`

",74,-0.015164264477789402
2,1271,To,75,0.0003053918480873108
3,4320, answer,76,0.03628605231642723
4,420, this,77,0.0043550413101911545
5,3488, question,78,0.0009272359311580658
6,11,",",79,-0.0016330659855157137
7,584, we,80,0.0022732187062501907
8,1205, need,81,0.01108480989933014
9,311, to,82,0.003879954107105732
10,8417, determine,83,0.04308539256453514
11,279, the,84,0.10209550708532333
12,10687, locations,85,0.14064660668373108
13,315, of,86,0.04956711083650589
14,2225, both,87,0.01253425795584917
15,67384, PARK,88,0.0038003730587661266
16,643,ER,89,0.01329786702990532
17,622, J,90,0.013358383439481258
18,38879,EW,91,0.006715467665344477
19,16849,ISH,92,0.030130185186862946
20,2006, IN,93,0.008415572345256805
21,29608,STITUTE,94,0.00608756672590971
22,4716, FOR,95,0.001211465336382389
23,73725, HEALTH,96,0.012113004922866821
24,63427, CARE,97,-0.004278107080608606
25,3651, AND,98,0.004708070773631334
26,3680, RE,99,0.09881475567817688
27,39,H,100,-0.0103333480656147
28,1905,AB,101,0.017101312056183815
29,1750,IL,102,0.0016757616540417075
30,964,IT,103,0.1306266188621521
31,3579,ATION,104,-0.013994824141263962
32,304, in,105,0.021093204617500305
33,28162, Queens,106,0.03285134583711624
34,323, and,107,0.022942528128623962
35,5782, NO,108,0.02600279450416565
36,13114,VA,109,0.022893717512488365
37,480, G,110,0.023222144693136215
38,26374,OTH,111,0.0053994422778487206
39,1428,AM,112,0.06019612401723862
40,54473, HOT,113,0.011336801573634148
41,2818,EL,114,-0.009537282399833202
42,304, in,115,0.015038956888020039
43,29890, Manhattan,116,0.034078821539878845
44,323, and,117,0.039166755974292755
45,1243, then,118,0.06607968360185623
46,9616, compare,119,0.06920000910758972
47,872, their,120,0.11477616429328918
48,10093, positions,121,0.17824451625347137
49,8844, relative,122,0.18373426795005798
50,311, to,123,0.10654476284980774
51,1855, each,124,0.17777788639068604
52,1023, other,125,0.07801730185747147
53,11,",",126,0.19967052340507507
54,11951, specifically,127,0.1199258342385292
55,304, in,128,0.112736776471138
56,3878, terms,129,0.1846030354499817
57,315, of,130,0.04465271532535553
58,10411, north,131,0.31093207001686096
59,1355,-s,132,0.18591326475143433
60,2969,outh,133,0.17786070704460144
61,17140, orientation,134,0.1418057084083557
62,382,".

",135,0.07033497840166092
63,16,1,136,0.02203219011425972
64,13,.,137,-0.010287629440426826
65,3146, **,138,0.0422978401184082
66,29401,Ident,139,0.060303833335638046
67,1463,ify,140,0.005922607146203518
68,42569, Locations,141,0.06996991485357285
69,334,**,142,0.021421482786536217
70,512,":
",143,0.006134762428700924
71,256,  ,144,0.003410987090319395
72,482, -,145,0.007498078979551792
73,3146, **,146,0.027889803051948547
74,47,P,147,0.03579925745725632
75,9272,ARK,148,0.01662672869861126
76,643,ER,149,0.0017231848323717713
77,622, J,150,0.007407780736684799
78,38879,EW,151,0.0008553405059501529
79,16849,ISH,152,0.09316815435886383
80,2006, IN,153,0.0013273489894345403
81,29608,STITUTE,154,0.008069649338722229
82,4716, FOR,155,-0.004172805696725845
83,73725, HEALTH,156,0.0005901253316551447
84,63427, CARE,157,0.032511159777641296
85,3651, AND,158,0.0008272366831079125
86,3680, RE,159,0.03450772166252136
87,39,H,160,-0.013158182613551617
88,1905,AB,161,-0.008825855329632759
89,1750,IL,162,0.01442298386245966
90,964,IT,163,0.04139412194490433
91,3579,ATION,164,-0.010290144011378288
92,334,**,165,0.010392434895038605
93,374, is,166,0.014740779995918274
94,7559, located,167,0.046566471457481384
95,304, in,168,0.07324998080730438
96,28162, Queens,169,0.030383843928575516
97,11,",",170,0.030475951731204987
98,832, one,171,0.06773074716329575
99,315, of,172,0.09143294394016266
100,279, the,173,0.03790844976902008
101,4330, five,174,0.07920946925878525
102,66841, borough,175,0.01944311521947384
103,82,s,176,0.04590992256999016
104,315, of,177,0.04510887339711189
105,1561, New,178,0.0128862876445055
106,4356, York,179,0.10533275455236435
107,4409, City,180,0.007402167655527592
108,627,".
",181,0.058373406529426575
109,256,  ,182,0.012747623957693577
110,482, -,183,0.003523613326251507
111,3146, **,184,4.2544910684227943e-05
112,9173,NO,185,0.011870576068758965
113,13114,VA,186,0.013926664367318153
114,480, G,187,0.01999993994832039
115,26374,OTH,188,0.07014808803796768
116,1428,AM,189,-0.009661424905061722
117,54473, HOT,190,0.007783332373946905
118,2818,EL,191,-0.00011371076107025146
