generated_token_index,token_id,token_text,prediction_position,cosine_similarity
0,10267,Let,69,-0.016382381319999695
1,596,'s,70,-0.0010060251224786043
2,1464, break,71,0.009433791041374207
3,433, it,72,-0.004267851822078228
4,1523, down,73,0.014204872772097588
5,1473,":

",74,-0.014163566753268242
6,567,##,75,-0.012494214810431004
7,15166, Step,76,0.001380100380629301
8,220, ,77,-0.002756466157734394
9,16,1,78,0.07824090123176575
10,25,:,79,-0.01653818041086197
11,31001, Determine,80,0.02962670475244522
12,279, the,81,0.08236300945281982
13,3813, location,82,0.08193539828062057
14,315, of,83,0.04892027750611305
15,473, H,84,0.00416850671172142
16,965,EN,85,0.014144936576485634
17,11492,RY,86,0.0073632230050861835
18,85661, STREET,87,0.0094700176268816
19,9196, SET,88,0.011447980999946594
20,51,T,89,0.005270831286907196
21,18315,LEMENT,90,0.004097483120858669
22,92574, CCC,91,-0.0035423929803073406
23,386, M,92,0.014249105006456375
24,10443,ONT,93,0.008841073140501976
25,38,G,94,0.0055454326793551445
26,1937,OM,95,0.024315036833286285
27,13977,ERY,96,0.03297891095280647
28,4015, ST,97,0.023112695664167404
29,11,",",98,0.02093694359064102
30,29890, Manhattan,99,0.01385994628071785
31,627,".
",100,0.04182790592312813
32,1271,To,101,0.03069194033741951
33,8417, determine,102,0.04799918830394745
34,422, if,103,0.10658206045627594
35,473, H,104,0.03643244877457619
36,965,EN,105,0.05370233952999115
37,11492,RY,106,0.00898133497685194
38,85661, STREET,107,0.03796519711613655
39,9196, SET,108,0.010869957506656647
40,51,T,109,-0.011611050926148891
41,18315,LEMENT,110,0.10588422417640686
42,92574, CCC,111,0.0055920458398759365
43,386, M,112,0.016920866444706917
44,10443,ONT,113,0.004980285186320543
45,38,G,114,0.034130021929740906
46,1937,OM,115,0.017622586339712143
47,13977,ERY,116,-0.014730561524629593
48,4015, ST,117,0.014675335958600044
49,11,",",118,0.032850559800863266
50,29890, Manhattan,119,0.016451118513941765
51,374, is,120,0.0551544725894928
52,10007, south,121,0.17041656374931335
53,315, of,122,0.10391318053007126
54,8927, AL,123,0.019279830157756805
55,386, M,124,0.016427436843514442
56,1428,AM,125,0.005346296355128288
57,46,O,126,0.016220657154917717
58,878,OR,127,0.02067323587834835
59,71501, SCHOOL,128,-0.003958065994083881
60,11,",",129,0.0074670277535915375
61,28162, Queens,130,0.0207182876765728
