generated_token_index,token_id,token_text,prediction_position,cosine_similarity
0,14196,``,73,0.024652952328324318
1,4077,"`
",74,0.024256467819213867
2,567,##,75,0.03743995353579521
3,15166, Step,76,0.02696635015308857
4,220, ,77,0.03434838727116585
5,16,1,78,0.053513918071985245
6,25,:,79,0.036735281348228455
7,31001, Determine,80,0.07077296078205109
8,279, the,81,0.08444099873304367
9,10687, locations,82,0.061963025480508804
10,315, of,83,0.3886241912841797
11,67384, PARK,84,0.12052668631076813
12,643,ER,85,0.06975746899843216
13,622, J,86,0.052387554198503494
14,38879,EW,87,0.08372194319963455
15,16849,ISH,88,0.012417194433510303
16,2006, IN,89,0.028686590492725372
17,29608,STITUTE,90,0.05580516159534454
18,4716, FOR,91,0.040809694677591324
19,73725, HEALTH,92,0.05660693347454071
20,63427, CARE,93,0.03430376201868057
21,3651, AND,94,0.05407961457967758
22,3680, RE,95,0.06458644568920135
23,39,H,96,0.06210187077522278
24,1905,AB,97,0.03698357939720154
25,1750,IL,98,0.03379373624920845
26,964,IT,99,0.07523138076066971
27,3579,ATION,100,0.035039160400629044
28,323, and,101,0.08834566175937653
29,5782, NO,102,0.10078556090593338
30,13114,VA,103,0.07447496056556702
31,480, G,104,0.04837873578071594
32,26374,OTH,105,0.06210635229945183
33,1428,AM,106,0.03234604746103287
34,54473, HOT,107,0.04242926090955734
35,2818,EL,108,0.022259626537561417
36,627,".
",109,0.07251003384590149
37,47,P,110,0.07356073707342148
38,9272,ARK,111,0.06608325988054276
39,643,ER,112,0.05944652110338211
40,622, J,113,0.041458480060100555
41,38879,EW,114,0.06853243708610535
42,16849,ISH,115,0.08614510297775269
43,2006, IN,116,0.019778983667492867
44,29608,STITUTE,117,0.0700804740190506
45,4716, FOR,118,0.028344064950942993
46,73725, HEALTH,119,0.02114522084593773
47,63427, CARE,120,0.039376549422740936
48,3651, AND,121,0.03748960793018341
49,3680, RE,122,0.06032633036375046
50,39,H,123,0.07380291819572449
51,1905,AB,124,0.05490079149603844
52,1750,IL,125,0.04057244956493378
53,964,IT,126,0.06630274653434753
54,3579,ATION,127,0.04373886063694954
55,374, is,128,0.0733758807182312
56,7559, located,129,0.06783580034971237
57,304, in,130,0.32531973719596863
58,28162, Queens,131,0.0823230892419815
59,11,",",132,0.06872401386499405
60,323, and,133,0.054409775882959366
61,5782, NO,134,0.08221283555030823
62,13114,VA,135,0.06488150358200073
63,480, G,136,0.05420504882931709
64,26374,OTH,137,0.031457334756851196
