generated_token_index,token_id,token_text,prediction_position,cosine_similarity
0,1271,To,72,0.010145600885152817
1,4320, answer,73,0.025018565356731415
2,420, this,74,-0.00665547139942646
3,3488, question,75,-0.0006809444166719913
4,11,",",76,-0.00927584245800972
5,584, we,77,0.009735245257616043
6,1205, need,78,0.022161070257425308
7,311, to,79,0.02020769938826561
8,1440, know,80,0.014062685891985893
9,279, the,81,0.02686779573559761
10,1396, number,82,0.04330930486321449
11,315, of,83,0.048821479082107544
12,6959, pages,84,0.05480726808309555
13,315, of,85,0.05249364674091339
14,1855, each,86,0.029219212010502815
15,2363, book,87,0.02968212403357029
16,382,".

",88,0.005499198101460934
17,567,##,89,0.00975835882127285
18,15166, Step,90,-0.012682422995567322
19,220, ,91,0.06707744300365448
20,16,1,92,0.03039472922682762
21,25,:,93,0.026207588613033295
22,31001, Determine,94,0.006951464805752039
23,279, the,95,0.014760434627532959
24,2199, page,96,0.011267300695180893
25,1797, count,97,0.051376450806856155
26,315, of,98,0.04385088384151459
27,25961, Say,99,0.01934150420129299
28,12334, Nothing,100,0.07454896718263626
29,25,:,101,0.024938026443123817
30,362, A,102,0.03058501146733761
31,3082, True,103,0.026887785643339157
32,15457, Story,104,0.03173903748393059
33,315, of,105,0.03973399102687836
34,52483, Murder,106,0.038516733795404434
35,323, and,107,0.04050290212035179
36,14171, Memory,108,0.06916201114654541
37,304, in,109,0.011273249983787537
38,17355, Northern,110,0.027655791491270065
39,14990, Ireland,111,0.03625425323843956
40,555, by,112,0.004667024128139019
41,20199, Patrick,113,0.02442237176001072
42,432, R,114,0.03759119659662247
43,71195,adden,115,0.07782238721847534
44,6706, Ke,116,0.01676090992987156
45,46053,efe,117,0.05393568426370621
46,627,".
",118,0.02604854106903076
47,791,The,119,0.022740833461284637
48,2199, page,120,0.020740289241075516
49,1797, count,121,0.04702524095773697
50,369, for,122,0.026379484683275223
51,25961, Say,123,0.02334403060376644
52,12334, Nothing,124,0.07311061024665833
53,25,:,125,0.0228981152176857
54,362, A,126,0.02905191108584404
55,3082, True,127,0.008818218484520912
56,15457, Story,128,0.023579925298690796
57,315, of,129,0.0299333855509758
58,52483, Murder,130,0.0385403037071228
59,323, and,131,0.04052487760782242
60,14171, Memory,132,0.0454556867480278
61,304, in,133,0.015117401257157326
62,17355, Northern,134,0.02599567174911499
63,14990, Ireland,135,-0.0008439297089353204
64,555, by,136,0.002000049687922001
65,20199, Patrick,137,0.033926405012607574
66,432, R,138,0.04354342073202133
67,71195,adden,139,0.008236333727836609
68,6706, Ke,140,0.06648243218660355
69,46053,efe,141,0.027101533487439156
70,374, is,142,0.026565879583358765
71,220, ,143,0.03753477707505226
72,19956,448,144,0.02259507030248642
73,6959, pages,145,0.2312105894088745
74,382,".

",146,0.024835392832756042
75,567,##,147,-0.00015337183140218258
76,15166, Step,148,-0.011034568771719933
77,220, ,149,0.07659373432397842
78,17,2,150,0.023184046149253845
79,25,:,151,0.021669717505574226
80,31001, Determine,152,0.014767445623874664
81,279, the,153,0.030113715678453445
82,2199, page,154,0.015034632757306099
83,1797, count,155,0.04142193868756294
84,315, of,156,0.01662837527692318
85,578, The,157,0.0436176173388958
86,8681, Great,158,0.07077264785766602
87,41960, Zoo,159,0.037775278091430664
88,315, of,160,0.03528396040201187
89,5734, China,161,0.031104497611522675
90,555, by,162,0.06503885239362717
91,19475, Matthew,163,0.01395547017455101
92,1050, Re,164,0.02941650152206421
93,14722,illy,165,0.03826243057847023
94,627,".
",166,0.03803257271647453
95,791,The,167,0.02965029887855053
96,2199, page,168,0.018414609134197235
97,1797, count,169,0.032292429357767105
98,369, for,170,0.030497828498482704
99,578, The,171,0.03952842950820923
100,8681, Great,172,0.040766067802906036
101,41960, Zoo,173,0.03509904071688652
102,315, of,174,0.051237110048532486
103,5734, China,175,0.018272733315825462
104,555, by,176,0.04159390181303024
105,19475, Matthew,177,0.023587968200445175
106,1050, Re,178,0.04975295439362526
107,14722,illy,179,-0.006912194192409515
108,374, is,180,0.025154268369078636
109,220, ,181,0.04546964168548584
110,17763,416,182,0.04275607317686081
111,6959, pages,183,0.23476651310920715
112,382,".

",184,0.016672810539603233
113,567,##,185,0.0007375688292086124
114,15166, Step,186,0.013217490166425705
115,220, ,187,0.004036072641611099
116,18,3,188,0.05391036719083786
117,25,:,189,0.022023094817996025
118,24702, Compare,190,0.028774959966540337
119,279, the,191,0.04534466564655304
120,2199, page,192,0.036109909415245056
121,14921, counts,193,0.046399276703596115
122,311, to,194,0.015383603982627392
123,8417, determine,195,0.013919438235461712
124,902, which,196,-0.0062162308022379875
125,2363, book,197,0.022881189361214638
126,374, is,198,0.0296013280749321
127,5129, longer,199,0.022460732609033585
128,627,".
",200,0.011205080896615982
129,1383,By,201,0.039806999266147614
130,27393, comparing,202,0.023813994601368904
131,279, the,203,0.0353790707886219
132,2199, page,204,0.04093219339847565
133,14921, counts,205,0.0552157424390316
134,11,",",206,0.005594607442617416
135,584, we,207,0.01064541470259428
136,649, can,208,0.011139262467622757
137,1518, see,209,0.01951153390109539
138,430, that,210,0.026298515498638153
139,25961, Say,211,0.040047165006399155
140,12334, Nothing,212,0.07581819593906403
141,706, has,213,0.03457064926624298
142,220, ,214,0.044043030589818954
143,19956,448,215,0.04417724162340164
