generated_token_index,token_id,token_text,prediction_position,cosine_similarity
0,8586,Here,64,0.027463676407933235
1,527, are,65,0.02435126155614853
2,279, the,66,0.03276306763291359
3,7504, steps,67,0.05455150827765465
4,311, to,68,0.019091252237558365
5,1833, follow,69,0.010679494589567184
6,311, to,70,0.013090681284666061
7,4320, answer,71,0.008928795345127583
8,420, this,72,0.0018706046976149082
9,3488, question,73,0.02038387767970562
10,512,":
",74,0.04094341769814491
11,16,1,75,0.03725455328822136
12,13,.,76,0.04090000316500664
13,31001, Determine,77,0.07271090149879456
14,279, the,78,0.10162573307752609
15,66841, borough,79,0.06791520118713379
16,1405, where,80,0.11578350514173508
17,36418, FD,81,0.09270834177732468
18,23923,NY,82,0.06930573284626007
19,432, R,83,0.04328286275267601
20,1741,AC,84,0.07476869970560074
21,39302, UNIT,85,0.07952374219894409
22,220, ,86,0.07939603179693222
23,17,2,87,0.013605620712041855
24,374, is,88,0.037861861288547516
25,7559, located,89,0.06751780211925507
26,627,".
",90,0.3155520558357239
27,17,2,91,0.04464677348732948
28,13,.,92,0.052304793149232864
29,31001, Determine,93,0.07885022461414337
30,279, the,94,0.10927426815032959
31,66841, borough,95,0.05698037147521973
32,1405, where,96,0.11029492318630219
33,31371, LIB,97,0.11230901628732681
34,3481,ERT,98,0.08230794966220856
35,1846,AD,99,0.02832728810608387
36,549, U,100,0.06693605333566666
37,30359,RB,101,0.03509635105729103
38,1111,AN,102,0.05958322808146477
39,435, F,103,0.07747159153223038
40,18394,ARM,104,0.027772556990385056
41,374, is,105,0.0659855455160141
42,7559, located,106,0.10162611305713654
43,627,".
",107,0.23989100754261017
44,18,3,108,0.04191260039806366
45,13,.,109,0.01591509021818638
46,31001, Determine,110,0.06790754199028015
47,279, the,111,0.07896509766578674
48,4689, general,112,0.05396183952689171
49,46139, geographic,113,0.08906323462724686
50,5133, relationship,114,0.1677761673927307
51,1990, between,115,0.14273571968078613
52,279, the,116,0.07373480498790741
53,1403, two,117,0.0631222277879715
54,66841, borough,118,0.06750451028347015
55,82,s,119,0.08139165490865707
56,627,".
",120,0.07738720625638962
57,19,4,121,0.05241461843252182
58,13,.,122,0.04206394404172897
59,99981, Decide,123,0.06487219035625458
60,3508, whether,124,0.05791346728801727
61,279, the,125,0.05508127063512802
62,3813, location,126,0.06708215922117233
63,315, of,127,0.46086207032203674
64,36418, FD,128,0.1703013777732849
65,23923,NY,129,0.04437758028507233
66,432, R,130,0.05931735411286354
67,1741,AC,131,0.03310369327664375
68,39302, UNIT,132,0.056014131754636765
69,220, ,133,0.06469611823558807
70,17,2,134,0.061397746205329895
71,374, is,135,0.0944107249379158
72,9909, west,136,0.1329398900270462
73,315, of,137,0.09696061909198761
74,31371, LIB,138,0.08199211955070496
75,3481,ERT,139,0.06905757635831833
76,1846,AD,140,0.01911049894988537
77,549, U,141,0.08408978581428528
78,30359,RB,142,0.02015879936516285
79,1111,AN,143,0.03556375578045845
80,435, F,144,0.09309658408164978
81,18394,ARM,145,0.08152434229850769
82,3196, based,146,0.04884592443704605
83,389, on,147,0.06822334975004196
84,279, the,148,0.06477190554141998
85,66841, borough,149,0.07260346412658691
86,82,s,150,0.09228862076997757
87,382,".

",151,0.073896124958992
88,10267,Let,152,0.020005391910672188
89,596,'s,153,0.03476100042462349
90,1464, break,154,0.04644959419965744
91,1523, down,155,0.03356006741523743
92,279, the,156,0.027644682675600052
93,2038, information,157,0.051884181797504425
94,2728, given,158,0.07214877754449844
95,323, and,159,0.04512622952461243
96,3881, apply,160,0.025834640488028526
97,433, it,161,0.030362499877810478
98,3094, step,162,0.015167677775025368
99,555, by,163,0.004168407991528511
100,3094, step,164,0.08191794157028198
101,1473,":

",165,0.003996646963059902
102,16,1,166,0.027440782636404037
103,13,.,167,0.021927887573838234
104,36418, FD,168,0.06102493032813072
105,23923,NY,169,0.06118083745241165
106,432, R,170,0.03125068545341492
107,1741,AC,171,0.06385613232851028
108,39302, UNIT,172,0.07253384590148926
109,220, ,173,0.056551672518253326
110,17,2,174,0.059753913432359695
111,374, is,175,0.035856738686561584
112,7559, located,176,0.06083540618419647
113,304, in,177,0.307025671005249
114,26832, Brooklyn,178,0.08676058799028397
115,627,".
",179,0.08861175924539566
116,17,2,180,0.032416410744190216
117,13,.,181,0.02634919434785843
118,31371, LIB,182,0.07386141270399094
119,3481,ERT,183,0.07598110288381577
120,1846,AD,184,0.030212480574846268
121,549, U,185,0.056222766637802124
122,30359,RB,186,0.02286864072084427
123,1111,AN,187,0.048995114862918854
124,435, F,188,0.0501616895198822
125,18394,ARM,189,0.034876562654972076
126,374, is,190,0.0542132705450058
127,7559, located,191,0.0610298290848732
128,304, in,192,0.2679806351661682
129,279, the,193,0.06593270599842072
130,66236, Bronx,194,0.07362399250268936
131,627,".
",195,0.057761482894420624
132,18,3,196,0.03054867871105671
133,13,.,197,0.01837198995053768
134,578, The,198,0.05546221882104874
135,66236, Bronx,199,0.07007885724306107
136,374, is,200,0.028758075088262558
137,8965, generally,201,0.022309765219688416
138,7559, located,202,0.042870551347732544
139,10411, north,203,0.1580679565668106
140,315, of,204,0.04587448015809059
141,26832, Brooklyn,205,0.02963404171168804
142,11,",",206,0.059128567576408386
143,719, but,207,0.060174427926540375
144,304, in,208,0.04277340695261955
145,3878, terms,209,0.05480898916721344
146,315, of,210,0.03290726989507675
147,11226, east,211,0.04457946866750717
148,38702,-west,212,0.04117356240749359
149,17140, orientation,213,0.055131252855062485
150,11,",",214,0.14869417250156403
151,279, the,215,0.04913302883505821
152,66236, Bronx,216,0.057671915739774704
153,374, is,217,0.03790963068604469
154,11226, east,218,0.048066701740026474
155,315, of,219,0.05469595640897751
156,26832, Brooklyn,220,0.03818600997328758
157,627,".
",221,0.04873441159725189
158,19,4,222,0.02819126471877098
159,13,.,223,0.04475682973861694
160,16644, Given,224,0.06330906599760056
161,430, that,225,0.06823582202196121
162,26832, Brooklyn,226,0.06037825345993042
163,374, is,227,0.06040634587407112
164,9909, west,228,0.053983014076948166
165,315, of,229,0.06626152247190475
166,279, the,230,0.0605565570294857
167,66236, Bronx,231,0.049934979528188705
168,11,",",232,0.02558080665767193
169,904, any,233,0.05435004085302353
170,3813, location,234,0.07868412882089615
171,304, in,235,0.3162474036216736
172,26832, Brooklyn,236,0.07878129184246063
173,1053, would,237,0.06870593875646591
174,387, be,238,0.07326707988977432
175,9909, west,239,0.057040806859731674
176,315, of,240,0.04188935458660126
177,264, a,241,0.06377092748880386
178,3813, location,242,0.0810033455491066
179,304, in,243,0.29706060886383057
180,279, the,244,0.07070717960596085
181,66236, Bronx,245,0.07437508553266525
182,382,".

",246,0.04451364278793335
183,55915,Therefore,247,0.026991743594408035
184,11,",",248,0.045825786888599396
185,13126, considering,249,0.04956147447228432
186,279, the,250,0.09430824220180511
187,66841, borough,251,0.08684182167053223
188,82,s,252,0.09766323864459991
189,323, and,253,0.07834261655807495
190,872, their,254,0.06637561321258545
191,4689, general,255,0.08487775176763535
192,46139, geographic,256,0.06821692734956741
193,5133, relationship,257,0.14562542736530304
194,11,",",258,0.10897640138864517
195,279, the,259,0.051237765699625015
196,4320, answer,260,0.050546519458293915
197,374, is,261,0.014899403788149357
198,25,:,262,0.009437642991542816
199,14410, YES,263,0.006172089837491512
200,13,.,264,0.006066911853849888
201,128009,<|eot_id|>,265,0.01563454233109951
